9001,9003,9005,9009,9015,23017,23029,23031,25003,25009,25013,25021,25027,33007,33015,44007,50011,50019,,,
227362.4809,215436.9229,53116.68199,248299.9177,131069.3977,820618.4784,530742.546,844607.8595,4126.9838,16715.83369,15138.49143,74731.72805,17725.2648,21035.61352,152642.3041,322150.8828,44879.97141,31165.85983,,,
201270.489,190772.4877,48128.78041,220164.9753,116334.9893,748844.324,482875.9839,764645.6325,4080.612163,16422.99212,14879.66552,73079.96452,17416.98828,19443.66417,141528.1971,283865.9561,43954.9012,30556.59522,,4.86E+08,5.76E+08
186431.9301,176745.7826,45292.15253,204164.587,107955.5069,590454.013,377244.6499,588185.9846,3939.652156,15532.81541,14092.88927,68058.95132,16479.8926,15978.03071,117333.0676,222773.4602,35000.08668,24658.825,,,
191552.4229,181586.1208,46271.01664,209686.0041,110847.1003,607519.8545,388625.9496,607198.7156,3944.585589,15563.97054,14120.42551,68234.68084,16512.68984,17299.33365,126557.6715,253552.3506,36366.98345,25559.08296,,,
231153.5638,219020.5864,53841.40812,252387.8348,133210.26,775821.5073,500867.2097,794700.4018,4029.472212,16100.03815,14594.22499,71258.35302,17077.01223,19186.47679,139732.6576,313509.2564,47455.21128,32861.95001,,,
241750.7249,229037.9508,55867.22495,263814.7322,139194.5827,852233.7946,551826.9672,879829.8849,4119.683894,16669.73405,15097.74659,74471.70448,17676.73536,21481.6283,155756.1317,343511.2965,53337.59499,36736.17291,,,
217995.0632,206582.0195,51325.95027,238199.05,125779.5234,770316.513,497195.9,788567.3918,3844.746419,14933.47608,13563.16753,64678.39701,15848.96359,18807.7975,137088.9289,304880.9606,45509.65629,31580.57938,,,
168976.5928,160245.4695,41955.28561,185342.5319,98098.30363,551805.3391,351469.6455,545128.2285,3890.809076,15224.36642,13820.26886,66319.15467,16155.18604,14903.637,109832.2469,202588.0955,35241.01365,24817.50298,,,
130557.984,123928.8367,34610.95407,143915.8233,76402.93165,415056.7857,260271.3138,392779.2531,3767.460001,14445.40453,13131.78902,61925.44509,15335.16702,12279.4529,91511.64976,165258.0948,26903.75872,19326.46643,,,
138070.6163,131030.4346,36047.11389,152016.6796,80645.39012,449883.3648,283497.3431,431578.8858,3773.054143,14480.73211,13163.01304,62124.70915,15372.35663,12703.23394,94470.25379,173347.8836,28256.51375,20217.41044,,,
110487.3066,104956.2752,30774.12306,122273.6521,65068.8197,339699.8719,210015.3905,308825.5417,3666.018071,13804.78848,12565.58515,58312.07079,14660.78571,10221.94124,77147.24508,123694.76,22199.16273,16227.95154,,,
75250.72206,71647.57027,24038.08632,84278.1138,45170.36853,249724.5584,150010.3792,208585.7477,3610.987101,13457.26234,12258.42668,56351.86072,14294.94234,8713.679358,66617.39764,85608.51796,17283.33661,12990.31743,,,
118127.3613,112178.3238,32234.64171,130511.9077,69383.23486,358842.1902,222781.5035,330151.6362,3686.487128,13934.05265,12679.83435,59041.18118,14796.86307,11799.09484,88158.0563,128229.9239,38227.03499,26784.13978,,,
175566.2487,166474.5892,43215.00375,192448.1446,101819.5481,584773.7982,373456.4848,581857.7649,3703.697531,14042.73808,12775.89519,59654.21788,14911.27704,15708.77762,115453.2919,236001.4813,38763.18755,27137.2576,,,
190379.632,180477.496,46046.81889,208421.386,110184.8136,657835.015,422181.3956,663253.8837,3997.329703,15897.05495,14414.81976,70113.43281,16863.3303,17534.30186,128198.0891,265110.9655,42470.73392,29579.1012,,,
149441.5288,141779.2166,38220.84568,164277.9116,87066.65794,482474.7066,305232.6809,467888.283,3844.426807,14931.45769,13561.3836,64667.0124,15846.83883,13983.47925,103408.2161,182072.3671,32541.69684,23039.69393,,,
139679.8207,132551.5954,36354.73904,153751.8814,81554.12389,437501.6447,275239.9087,417784.6458,3795.742432,14624.01094,13289.64901,62932.86884,15523.18733,12708.76116,94508.8418,164068.4397,30435.47985,21652.50899,,,
164498.1611,156012.0637,41099.16177,180513.448,95569.28854,496042.9443,314281.4102,483004.3997,3799.442517,14647.37735,13310.30124,63064.66634,15547.78533,14030.81322,103738.6756,181780.4023,32185.84776,22805.32659,,,
150598.6615,142873.0397,38442.0501,165525.6455,87720.1023,483953.5669,306218.9406,469535.8532,3796.140745,14626.52633,13291.87221,62947.0568,15525.8353,13518.40984,100161.3595,179793.5243,29902.64458,21301.57599,,,
116724.4118,110852.133,31966.44546,128999.1101,68590.97525,390240.3723,243721.1168,365131.7567,3656.350991,13743.73989,12511.6278,57967.72819,14596.51941,11044.57726,82890.43332,129575.5505,24720.7854,17888.72866,,,
103295.3747,98157.83144,29399.27024,114518.6064,61007.46395,321639.9222,197971.1148,288705.2936,3482.399476,12645.21848,11540.70758,51771.55334,13440.09769,9940.219147,75180.4178,118436.802,19241.28758,14279.85223,,,
113735.4774,108026.7306,31395.06285,125776.1482,66903.09417,398628.7781,249315.3889,374477.1208,3805.858031,14687.89197,13346.1098,63293.18776,15590.43537,12786.42706,95051.062,146390.7504,29273.37979,20887.13311,,,
104965.1727,99736.27064,29718.47883,116319.1462,61950.41551,389366.5884,243138.3857,364158.2905,3803.500139,14673.00165,13332.94909,63209.19934,15574.76021,12883.12921,95726.18272,117249.8361,22229.46822,16247.91118,,,
123105.0624,116883.6826,33186.20888,135879.3528,72194.19235,413898.0829,259498.5688,391488.3643,3766.371768,14438.53223,13125.71499,61886.68211,15327.9325,12609.89633,93818.62241,150881.8581,29955.75745,21336.55689,,,
156376.6893,148334.9375,39546.61254,171756.0813,90983.01234,541479.0088,344582.9613,533623.8594,3901.496195,15291.85665,13879.91961,66699.83118,16226.23351,15609.31529,114758.9011,208397.148,34189.61253,24125.03501,,,
142954.4154,135647.029,36980.73019,157282.8702,83403.3202,513690.3347,326050.5479,502665.0234,3867.280845,15075.78326,13688.94471,65481.07614,15998.77143,14539.20554,107287.9887,197900.2194,30415.79725,21639.54575,,,
110814.2796,105265.3587,30836.62918,122626.2265,65253.46462,376844.0084,234787.011,350207.1212,3710.845252,14087.87666,12815.7906,59908.82061,14958.79476,11605.36866,86805.56767,135037.2815,25771.18302,18580.53571,,,
83604.8267,79544.60142,25635.10704,93286.32805,49888.01485,285459.2335,173842.0226,248397.073,3433.749289,12337.98762,11269.16381,50038.62754,13116.67346,8614.405309,65924.32132,104772.0347,17333.93096,13023.6396,,,
116357.056,110504.8762,31896.21953,128602.9911,68383.52577,441656.8419,278011.0316,422413.8724,3777.451205,14508.49999,13187.55549,62281.33304,15401.58809,12307.28151,91705.93365,171442.1076,30248.95609,21529.66175,,,
144839.7931,137429.2531,37341.1503,159315.8693,84468.01183,547957.8266,348903.7191,540841.7876,3905.002936,15314.00208,13899.49269,66824.74173,16249.54617,14605.42494,107750.2957,223186.4522,35200.6158,24790.89638,,,
152174.4947,144362.6553,38743.29583,167224.8633,88609.99107,534997.0906,340260.1358,526402.4769,3845.008781,14935.13292,13564.63192,64687.74239,15850.70777,14356.96039,106015.6542,206931.3403,33503.46614,23673.12909,,,
165731.4904,157182.3378,41417.99916,181870.3264,96288.78634,545798.7436,346563.1694,534643.2099,3908.538881,15157.84138,13768.42867,65570.50963,16087.60634,14508.85278,107644.6174,195327.0259,31016.05109,22070.20604,,,
232691.1728,220478.4923,54218.41344,254072.8174,134101.5876,760338.5796,489640.9178,773657.9809,4051.413629,16060.10986,14565.89216,70659.72612,17037.43113,18103.89106,132743.1798,287706.3327,45662.50269,31716.57068,,,
236539.7178,224116.4739,54954.12436,258222.6957,136274.8994,844979.3088,546088.2666,867954.6155,4085.39719,16274.71949,14755.57332,71870.22483,17263.35229,19550.37255,142841.7108,314880.3138,46014.69862,31948.53201,,,
155997.6637,147981.0726,39557.2225,171374.3606,90791.99721,542508.1271,344368.6399,530977.1964,3716.431021,13944.6608,12696.16779,58727.60348,14810.48207,13534.24602,100840.4539,198411.4749,33616.53691,23782.92358,,,
183306.2614,173795.5501,44777.69774,200821.1667,106213.435,549721.3305,349179.1634,539013.2898,3870.063649,14914.86639,13553.67699,64200.01702,15831.82475,14215.81061,105598.7597,205334.4714,36686.80124,25805.04402,,,
206868.2011,196068.3585,49281.93937,226227.9589,119519.0976,689092.7227,442126.68,694284.3201,3969.757148,15544.44093,14110.12189,67751.11201,16494.58258,16261.96772,119883.8931,260852.9935,37635.05746,26429.57927,,,
215888.1091,204594.7653,51006.23905,235954.1075,124612.7297,679956.4911,436033.679,684105.8174,4058.291737,16103.54581,14604.28271,70904.72519,17083.15648,17098.95129,125727.248,257199.3243,39792.098,27850.23733,,,
202987.1472,192399.6465,48540.01383,222043.0262,117327.4277,677384.7868,434318.5958,681240.7303,4010.181819,15799.72681,14335.75448,69191.04387,16763.32394,17083.43112,125618.8947,246592.8856,38058.67636,26708.5808,,,
211574.601,200517.2597,50181.64299,231302.8604,122176.8486,702303.9723,450937.3321,709002.7233,4043.075064,16007.45098,14519.34999,70362.70539,16981.99673,17819.93227,130760.7371,259958.5848,39628.05623,27742.19705,,,
150126.0125,142430.6737,38434.76244,165042.9709,87476.21711,473870.1396,298593.604,454508.9135,3840.935731,14730.92065,13391.09787,63162.47693,15638.18369,13545.50779,100919.0774,164658.9178,34130.30359,24121.29773,,,
121002.5582,114900.6348,32867.34834,133639.2087,71029.91168,431766.323,270514.3466,407601.8483,3652.64661,13541.8558,12340.1515,56455.59473,14386.44622,12091.37386,90767.12119,145109.6168,30898.15776,21992.55979,,,
156420.4134,148380.6926,39638.03786,171830.2108,91030.72817,489861.6772,309258.4448,472324.7829,3860.109793,14852.00679,13498.11898,63845.45943,15765.65198,13578.94166,101152.4941,167735.3399,31272.79922,22239.30407,,,
187086.8012,177369.2473,45500.40838,204897.7151,108348.3436,616895.3184,393977.8502,613850.5584,3963.145166,15502.68559,14073.21674,67515.59237,16450.62642,15602.30276,115278.4784,234519.3841,35112.20952,24767.99517,,,
150615.7841,142893.6488,38528.39013,165571.0907,87752.79605,510007.275,322693.6502,494768.6121,3861.37441,14859.99297,13505.17751,63890.50523,15774.05909,13509.15955,100665.3141,188797.336,30438.19151,21689.61938,,,
122488.938,116305.6912,33151.49362,135241.9691,71869.28522,426047.0558,266700.1371,401230.1209,3802.171822,14486.12264,13174.73492,61781.70161,15380.48299,12157.80426,91230.9014,157534.0552,23112.90888,16865.0824,,,
118531.2626,112564.5499,32394.92066,130974.4156,69634.34638,411907.3449,257270.2893,385477.3366,3792.702814,14426.32489,13121.88312,61444.41435,15317.53346,12080.46896,90690.98924,147723.3212,26430.68851,19050.22,,,
168877.7276,160156.4367,42019.45272,185262.9077,98065.4979,566846.1287,360599.7816,558091.7034,3864.811155,14881.69636,13524.3599,64012.92251,15796.90641,14712.14746,109063.9081,211904.2893,34732.87263,24518.15841,,,
147718.5998,140154.9765,37974.547,162447.0626,86116.72713,493270.6301,311531.8934,476122.6328,3634.082932,13424.62429,12236.53728,55794.35417,14263.03573,12569.99199,94108.56738,184062.0932,26408.52495,19035.62276,,,
153220.2139,145355.5838,39026.26853,168379.442,89223.54353,498100.6711,314753.0733,481503.6901,3847.291561,14771.05835,13426.57329,63388.87238,15680.43695,13625.47073,101477.3342,174571.0329,27924.84634,20034.29393,,,
93588.12021,88986.10777,27626.64004,104078.2753,55548.70479,289175.7794,175419.9609,248744.4222,3768.094543,14270.92117,12984.53066,60567.86462,15153.9388,9949.722096,75815.29705,102760.4198,20077.8107,14866.12289,,,
75648.81079,72028.30183,24197.25411,84734.35398,45418.19763,258516.5029,154973.1277,214587.5025,3704.337484,13868.2889,12628.66703,58296.83017,14730.08479,9815.801485,74880.33766,86673.78965,17056.56254,12876.2852,,,
131985.6055,125282.7727,34966.9335,145482.2065,77232.14814,442695.8656,277803.3162,419778.2448,3801.185862,14479.8962,13169.23173,61746.58158,15373.92838,12452.08992,93285.44056,166889.796,31655.46616,22491.33405,,,
166635.5325,158036.9176,41590.82127,182845.1532,96799.30795,515517.5752,326368.4985,500907.5333,3874.002767,14939.74232,13575.6634,64340.3289,15858.01183,14067.9742,104566.6479,207065.9367,33931.43015,23990.31681,,,
121229.5669,115115.2233,32910.74468,133883.9917,71158.10573,382823.9355,237874.4102,353076.0607,3739.65729,14091.33704,12825.80652,59554.9261,14964.88924,11548.01493,86973.69066,143022.4824,26622.92133,19176.82731,,,
137018.445,130040.2534,35929.04128,150909.1073,80074.2429,488813.3774,308559.3281,471156.892,3669.400713,13647.65965,12433.66547,57052.37799,14497.82673,12470.14837,93411.51463,188967.7453,28113.76201,20158.71652,,,
126915.2032,120489.7845,33997.645,140014.8019,74368.84132,420852.9153,263236.1375,395443.4273,3776.131365,14321.67452,13029.38864,60854.13726,15207.36723,11917.04619,89550.06213,166663.8112,23643.82655,17214.75245,,,
121196.8358,115084.283,32904.48761,133848.6978,71139.62217,401073.8229,250045.3564,373407.9148,3762.31271,14234.40831,12952.25903,60361.91502,15115.50144,11430.48432,86153.15717,148129.4875,22162.89035,16239.38647,,,
110630.4563,105096.016,30884.55516,122454.992,65172.68214,342625.0554,211065.565,308291.2491,3720.510237,13970.42147,12718.93617,58872.90568,14837.60051,10110.50089,76937.76537,131947.7381,18774.10146,14007.48115,,,
68193.9922,64843.41058,20181.61074,75854.37521,40490.3433,234719.9433,142887.2194,204013.6045,3712.590394,13461.00664,12286.60081,55038.47554,14307.64594,7518.888314,57847.391,76289.78141,17960.51534,13305.40889,,,
121950.1397,115658.4279,30457.95815,133819.5211,70846.9766,425631.7663,270207.3212,416704.8534,3817.770066,14125.22691,12873.66709,58784.98868,15006.87559,10446.31016,78285.02581,156847.2132,23836.0595,17175.12717,,,
106891.723,101423.8939,27579.30094,117582.0606,62343.3383,384113.8556,242518.8075,370450.5348,3766.196714,13799.53597,12585.80751,56947.9394,14664.0183,9529.544282,71884.67519,143572.4061,22933.57595,16580.73846,,,
103635.1855,98345.52952,26956.7617,114070.5427,60504.33903,343307.9754,215305.1508,324989.476,3598.734818,12741.99716,11651.10947,50982.92559,13550.73927,8561.741791,65128.01526,122783.2383,19894.37281,14579.07536,,,
118785.5225,112666.9546,29852.99095,130407.1207,69059.88565,387923.0164,245059.157,374694.2488,3779.470209,13883.35944,12659.89427,57420.74295,14752.25989,9997.205044,75149.62311,140994.6844,22429.53152,16248.76752,,,
100173.275,95073.02868,26294.96215,110337.5716,58549.36365,373122.1846,235188.4042,358204.9222,3794.854638,13980.51366,12745.76333,57968.73826,14854.53487,9920.244806,74612.32943,126853.1946,19258.84188,14160.50551,,,
127994.571,121372.1536,31613.44787,140337.2192,74260.32731,429050.2411,272487.1201,420513.3115,3847.791785,14314.8171,13041.23501,59854.36608,15206.4586,11250.87464,83902.04851,149066.1673,19744.11222,14480.11157,,,
113784.9997,107940.0226,28897.06103,125015.067,66236.04047,417980.3185,265104.5303,408180.5203,3853.637153,14351.73119,13073.86126,60062.57885,15245.31834,10945.03685,81766.8588,141036.0224,22806.19302,16496.84222,,,
114858.2456,108954.5486,29102.22915,126172.3459,66842.11317,397943.9711,251742.1845,385858.4048,3807.338107,14059.34803,12815.44052,58413.40099,14937.5244,10518.08812,78786.13972,138072.7263,20947.11208,15272.42466,,,
112464.5569,106691.8244,28644.63727,123591.2362,65490.37324,391045.1728,247141.3396,378172.5842,3775.91311,13860.896,12640.04013,57294.03866,14728.61246,10141.86885,76159.58549,137302.1862,21643.21411,15730.88751,,,
97263.13267,92322.10731,25738.64189,107199.571,56905.97719,330402.5909,206698.4818,310611.8314,3615.335989,12846.83523,11743.76984,51574.2614,13661.1031,8910.192606,67560.70549,112892.4503,19589.49535,14378.27866,,,
106074.1187,100651.0228,27423.0028,116700.4395,61881.62899,363845.6946,229001.864,347870.1602,3785.922898,13924.10882,12695.91032,57650.58856,14795.15707,10076.56076,75703.64067,127136.3197,19262.89273,14163.17346,,,
120641.1112,114421.0195,30207.7164,132407.9982,70107.75511,466915.9283,297739.9466,462698.7569,3857.553719,14376.4647,13095.7218,60202.08741,15271.35549,11486.48033,85546.91673,169716.824,21239.54148,15465.02288,,,
116322.1796,110338.3872,29382.08355,127750.9029,67668.81129,403505.1277,255450.9492,392053.984,3787.015914,13931.01133,12702.01105,57689.52194,14802.42339,10076.18277,75701.0018,141081.1781,22242.36239,16125.49522,,,
108718.3346,103150.5672,27928.48696,119551.6922,63374.84412,367438.5055,231397.9286,351872.8429,3774.035201,13849.03681,12629.55847,57227.14729,14716.1282,9711.555941,73155.37958,127815.6004,21382.35468,15559.08172,,,
123671.9219,117286.0071,30787.10435,135676.1153,71819.28417,421945.1585,267748.703,412597.6734,3834.387688,14230.16887,12966.41929,59376.91048,15117.34878,11130.6967,83063.03283,143775.7405,26085.13782,18656.40264,,,
115205.11,109282.4352,29168.53783,126546.3691,67037.99096,450086.8805,286516.5658,443949.8333,3891.511123,14590.90915,13285.25697,61411.65442,15497.10276,12111.17725,89908.20393,146030.6573,28653.43689,20347.92151,,,
121405.8122,115143.8818,30353.90122,133232.5737,70539.58938,479065.4298,305842.5132,476234.2866,3759.446377,13756.90691,12548.13012,56707.49155,14619.14237,12359.4012,91641.1658,160782.7142,27701.17888,19720.75063,,,
115078.6515,109162.8955,29144.36326,126410.0091,66966.57857,454364.7204,289369.4799,448715.6938,3906.176036,14683.51955,13367.11001,61934.02045,15594.59443,12346.54051,91551.37958,146414.6029,28064.01317,19959.71854,,,
116206.3959,110228.9382,29359.94963,127626.0536,67603.42706,377350.0899,238008.0165,362915.1514,3814.440339,14104.19934,12855.08203,58666.38338,14984.73971,10321.98211,77417.03638,134232.4483,24295.37164,17477.63678,,,
123914.3457,117515.1673,30833.44753,135937.5204,71956.1833,403554.5787,255483.9283,392109.0765,3806.125766,14051.69198,12808.67377,58370.21726,14929.46481,10218.0693,76691.57479,156086.8652,24306.47955,17484.95261,,,
96133.34824,91254.13614,25522.66552,105981.3267,56267.97664,359780.5953,226290.8279,343341.3101,3787.639839,13934.95148,12705.49352,57711.74621,14806.57122,9315.401373,70389.64823,128691.6735,20634.43708,15066.49239,,,
89944.42025,85403.81953,24339.55295,99307.81806,52773.0272,314216.1771,195903.6771,292578.8541,3727.15661,13552.99377,12367.90296,55557.32598,14404.48148,8846.961731,67119.26261,107045.3777,19055.67758,14026.69857,,,
88087.55751,83648.5503,23984.58394,97305.5667,51724.43828,304925.4588,189707.648,282228.2407,3699.153003,13376.14815,12211.59924,54559.83397,14218.31477,8684.337357,65983.90947,104477.0004,20493.0773,14973.39079,,,
97052.86189,92123.34095,25698.44526,106972.8364,56787.23518,362163.8036,227880.2021,345996.3973,3616.034612,12851.24711,11747.66925,51599.14644,13665.74751,8817.746314,66915.29677,133516.7828,18096.88643,13395.22487,,,
100317.8787,95209.72071,26322.60545,110493.4975,58631.02277,364063.2027,229146.9214,348112.4819,3768.642368,13814.98053,12599.45807,57035.05392,14680.2769,9397.408136,70962.17394,130989.0118,18033.32235,13353.36064,,,
94986.07887,90169.63668,25303.34663,104744.2284,55620.10217,322795.388,201625.198,302136.7906,3734.323343,13598.25241,12407.90449,55812.60593,14452.12559,8877.044402,67329.28312,112548.4288,17279.32116,12856.76456,,,
76844.53431,73020.66038,21835.30022,85182.23737,45375.3908,260774.5074,160263.1456,233040.5013,3690.44555,13321.15971,12162.99811,54249.67342,14160.42803,7851.107669,60166.76218,91992.76499,16018.5644,12026.41195,,,
74008.79469,70340.07101,21293.20324,82124.46504,43774.02033,248378.0445,151995.8791,219229.8365,3689.104105,13312.68835,12155.51076,54201.89098,14151.51016,7900.745751,60513.30772,81514.57723,14466.34094,11004.09515,,,
69250.01652,65841.65722,20383.48668,76993.0841,41086.69077,218722.041,132218.1339,186190.6444,3667.659793,13177.26535,12035.81811,53438.04188,14008.94936,7534.853836,57958.85341,73573.23397,14682.70343,11146.59461,,,
72598.27302,69006.72243,21023.55946,80603.50236,42977.48465,245525.0349,150093.192,216051.3526,3664.808665,13159.26019,12019.90438,53336.48435,13989.99519,7647.84296,58747.68078,87868.12764,15235.7079,11510.81134,,,
