,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
273,46711.1554,44409.12616,13693.07674,51915.83197,27698.59919,41491.63219,24201.36681,31612.28973,7540.432373,35237.96543,31627.41346,172857.6177,37265.32795,9016.495355,67036.71981,41913.48254,14088.88468,10406.40838
274,39356.35704,37456.7268,12287.0894,43985.16768,23545.27111,39946.65917,23171.01616,29891.06453,7808.114114,36928.40271,33121.49423,182392.475,39044.86393,7565.320411,56905.42165,50915.42287,14085.98354,10404.49764
275,37662.45342,35855.50079,11963.27263,42158.63481,22588.70683,40631.59754,23627.80517,30654.1414,8001.572699,38150.11325,34201.29426,189283.4941,40330.96776,7537.763983,56713.03796,58296.06875,16134.32837,11753.56714
276,36562.81194,34816.02338,11753.05857,40972.8936,21967.7283,43428.94518,25493.37106,33770.61346,7216.884731,33194.72934,29821.514,161332.81,35114.39802,7927.902379,59436.76775,50814.81543,14686.55544,10800.04297
277,40575.93768,38609.5812,12520.23174,45300.23903,24233.98048,39401.43249,22807.40161,29283.6378,8011.23666,38211.14214,34255.2342,189627.7256,40395.21333,8694.55398,64789.10378,54749.61513,20375.09543,14546.59759
278,47422.5736,45081.62094,13829.07571,52682.95279,28100.34415,43363.04901,25449.42456,33697.19978,9208.677145,45773.09994,40938.81597,232280.7064,48355.74293,10206.04191,75341.47376,58794.62794,29140.09544,20319.35324
279,43410.80621,41289.34715,13062.16221,48357.07207,25834.85905,41504.17206,24209.72972,31626.26016,9753.08633,49211.09902,43977.46662,251672.6301,51974.95031,8316.198714,62147.63728,54566.93159,22807.0356,16148.30853
280,47824.59757,45461.64919,13905.92902,53116.45442,28327.3711,44604.80876,26277.56069,35080.62083,9427.094238,47152.42598,42157.92332,240060.7507,49807.76978,9076.143078,67453.14711,53046.77296,17617.56165,12730.44601
281,45382.88828,43153.53178,13439.15724,50483.5642,26948.51348,46245.93002,27372.03312,36908.96297,7687.47191,36166.53498,32448.12294,178095.1845,38242.84007,10059.21899,74316.43762,58726.6182,21625.00236,15369.80436
282,46175.77042,43903.0334,13590.72934,51338.52742,27396.26194,45783.48577,27063.6266,36393.76257,9028.042494,44632.37384,39930.59345,225846.4774,47154.89203,12781.85785,93324.39124,59928.99999,29631.42725,20642.95146
283,53177.31641,50521.50769,14929.18684,58888.28039,31350.10488,47098.32328,27940.49867,37858.59816,9102.756775,45104.20208,40347.61543,228507.8095,47651.58915,13728.03112,99930.04793,57160.34706,27047.09294,18940.87155
284,52053.03664,49458.74002,14714.26278,57675.97177,30715.21286,44542.10615,26235.74398,35010.76503,9015.868722,44555.49524,39862.64486,225412.8461,47073.96135,13903.25506,101153.3642,52182.46894,20144.57216,14394.77164
285,46130.96615,43860.68049,13582.16429,51290.21507,27370.96053,44922.57655,26489.48171,35434.63991,7996.898378,38120.59444,34175.20427,189116.9942,40299.89309,9864.189311,72954.84859,51842.66134,16713.07573,12134.73851
286,48634.42387,46227.16791,14060.74027,53989.68849,28784.6881,43832.14436,25762.26673,34219.81004,7103.955317,32481.56867,29191.19209,157310.25,34363.64844,10644.18624,78400.35428,51013.28956,12712.02332,9499.587592
287,43647.08428,41512.69787,13107.33054,48611.85024,25968.28763,48353.82671,28777.80054,39257.33078,8271.833442,39856.83718,35709.76987,198910.2158,42127.64882,9756.192157,72200.8724,50470.4688,19017.57704,13652.51637
288,46713.08645,44410.95156,13693.44589,51917.91422,27699.68967,46852.05263,27776.25948,37584.23269,8915.03155,43918.6983,39299.81648,221821.0133,46403.60044,10779.09862,79342.23767,54086.2663,23636.21227,16694.41626
289,51992.07396,49401.11276,14702.60879,57610.23584,30680.78663,44818.34344,26419.96809,35318.51576,9988.363127,50696.89579,45290.67736,260053.2191,53539.05969,9620.487625,71253.45866,67597.66326,25287.52182,17781.99259
290,52329.70996,49720.27587,14767.15331,57974.30806,30871.45305,50619.45744,30288.76162,41781.42709,10617.08163,54667.31674,48799.90523,282448.2513,57718.75156,9177.321355,68159.5177,68533.34739,26999.73635,18909.68182
291,63328.05963,60116.87893,16869.66377,69833.8064,37082.33093,48405.88151,28812.51616,39315.32404,10350.12153,52981.4367,47309.85233,272939.099,55944.01302,11545.41149,84692.20885,75240.21875,25887.41594,18177.09152
292,53752.42169,51065.14756,15039.12742,59508.41526,31674.87257,51266.70647,30720.41541,42502.51498,9387.970942,46905.3584,41939.55443,238667.174,49547.6799,11687.10004,85681.3997,79378.73933,20704.46496,14763.52513
293,50965.4727,48430.67937,14506.35754,56503.25377,30101.05465,47805.31455,28411.99489,38646.24376,8799.583742,43189.63371,38655.43801,217708.7479,45636.10869,9655.524373,71498.06579,52628.82337,20023.45217,14315.00027
294,54107.83068,51401.11126,15107.06953,59891.65206,31875.57558,51499.52448,30875.68298,42761.89313,8909.571805,43884.21946,39269.3426,221626.5365,46367.3043,11516.54993,84490.71352,76970.63586,18391.52749,13240.19109
295,61621.03238,58503.24732,16543.3382,67993.12235,36118.3556,50700.20567,30342.61304,41871.38716,9240.827099,45976.13015,41118.26276,233425.8918,48569.47436,13778.29893,100280.9899,85171.64061,17699.86662,12784.65325
296,54666.53502,51929.24752,15213.8748,60494.10183,32191.0815,54385.9029,32800.62397,45977.55269,9504.808132,47643.19708,42591.68781,242828.9294,50324.40819,12369.75261,90447.30112,74820.16202,28837.8133,20120.26585
297,49304.73764,46860.80717,14188.88147,54712.48648,29163.22098,58653.51883,35646.71955,50732.02284,10024.71077,50926.43482,45493.55377,261347.9267,53780.69715,10715.91772,78901.1437,75245.12091,30852.73143,21447.32005
298,62469.61489,59305.40181,16705.55832,68908.14717,36597.55862,51407.43855,30814.27038,42659.30193,10586.94982,54477.03134,48631.72285,281374.9526,57518.4367,13568.32721,98815.08382,73100.51345,27368.59167,19152.61526
299,65772.38544,62427.4697,17336.93574,72469.51801,38462.66613,46311.89516,27416.02562,36982.45348,10635.9677,54786.58421,48905.31892,283120.9757,57844.30532,11520.49807,84518.27722,68021.24991,23015.10652,16285.34704
300,63436.47359,60219.3613,16890.38883,69950.70896,37143.55338,45769.26936,27054.14561,36377.92434,9739.223983,49123.55689,43900.09314,251178.8515,51882.79405,10990.14828,80815.66928,71090.71588,20516.70831,14639.86588
301,69464.68152,65917.75124,18042.77719,76450.91346,40547.74259,56582.9077,34265.81806,48425.19416,10173.98603,51869.12322,46326.7421,266665.1304,54773.07228,16344.22802,118194.8829,72339.28239,20373.63751,14545.63739
302,57097.43304,54227.14516,15678.57984,63115.33427,33563.83388,56917.86485,34489.20275,48798.36359,10151.91257,51729.72706,46203.53781,265878.8708,54626.32891,13953.8137,101506.3366,61863.08969,28855.32361,20131.79839
303,63928.93217,60684.87628,16984.53016,70481.72606,37421.64966,57209.17585,34683.47959,49122.90765,11864.30326,62543.64754,55761.3433,326874.4429,66010.22397,15985.18133,115688.2181,58430.32478,33293.07933,23054.56843
304,52458.37887,49957.20147,16956.97419,58816.36374,31544.26972,51688.16582,29997.12474,38742.04758,11670.68456,55130.61189,49450.68145,272110.9541,58291.49477,10330.67247,76824.85809,77532.47624,24673.43109,17602.99664
305,44471.61065,42407.40887,15430.1757,50204.24762,27034.06195,54771.68779,32053.54181,42177.34105,11094.35912,51491.05846,46233.88845,251582.1695,54460.10962,10590.89093,78641.55895,91407.61192,20140.03453,14617.23616
306,42506.40404,40549.72352,15054.49502,48085.16929,25924.29016,61610.45694,36614.35303,49796.28433,11110.53864,51593.23373,46324.19533,252158.4859,54567.6703,11909.66429,87848.5027,86262.2386,26925.92402,19086.52103
307,56384.34042,53668.36407,17707.48453,63049.72019,33761.29941,61402.91662,36475.9433,49565.06759,11981.42677,57092.98043,51185.1067,283179.6309,60357.29482,13011.41456,95540.31169,81236.93786,23481.04369,16817.67307
308,79538.40237,75555.61068,22133.75381,88016.69866,46836.62939,78768.92598,48057.42655,68912.20996,12240.55311,58729.38944,52631.43499,292409.7435,62079.95485,11886.08518,87683.88645,72573.72383,26985.28578,19125.61753
309,73273.14852,69633.14419,20936.05033,81260.88803,43298.57799,70047.54031,42241.08843,59195.87924,11095.9469,51501.08547,46242.75075,251638.7265,54470.66513,10962.09163,81233.07624,77188.48604,21153.89592,15284.97993
310,66853.99075,63565.19424,19708.92565,74339.12311,39673.61549,60718.27308,36019.3509,48802.31918,12188.71426,58402.02188,52342.09354,290563.2373,61735.33257,12932.07371,94986.3979,62148.30163,38514.88617,26719.17893
311,74587.33127,70875.42479,21187.27738,82677.96864,44040.7101,69071.46874,41590.14116,58108.45638,14029.30072,70025.5116,62615.43094,356125.1587,73971.46723,13804.86718,101079.7576,56585.20393,34410.8473,24016.19963
312,70262.36725,66787.09012,20360.49133,78014.36863,41598.35974,65258.33243,39047.14043,53860.31337,13470.90945,66499.21422,59498.73848,336235.1913,70259.30758,15558.06016,113319.5781,71907.12441,35865.72658,24974.40415
313,83396.87282,79202.97479,22871.36216,92177.2796,49015.54619,68142.85434,40970.84332,57073.90465,13135.06833,64378.34359,57624.2223,324272.4884,68026.65118,13490.80277,98887.13418,109720.1433,41142.48844,28449.75575
314,89602.0507,85068.65221,24057.58116,98868.31044,52519.6721,73728.49008,44695.93325,63296.75571,13610.97669,67383.75303,60280.53172,341224.4041,71190.4682,18062.92002,130807.1196,88884.85977,36057.52898,25100.72798
315,107406.854,101899.3112,27461.25409,118067.1941,62574.22233,68449.23792,41175.17214,57415.24079,15367.85241,78478.60092,70086.63286,403804.5382,82870.09765,18854.18243,136331.2746,109907.5324,47612.8555,32711.23297
316,98438.26166,93421.41247,25746.76421,108396.379,57509.56866,76737.35261,46702.55955,66648.87251,15154.29563,77129.96824,68894.65361,396197.6188,81450.38193,15797.89772,114993.9908,111061.6388,43668.75455,30113.59111
317,72519.75223,68920.96805,20792.02658,80448.50232,42873.12758,92598.548,57280.47443,84319.53012,13116.60453,64261.74277,57521.16551,323614.8053,67903.90463,12791.99384,94008.43798,105910.752,36467.11248,25370.48559
318,62370.69817,59327.19355,18851.87257,69504.79772,37141.8554,80598.13325,49277.33452,70950.09515,13092.45399,64109.2297,57386.36793,322754.5601,67743.35297,16228.67648,118001.4491,79785.2063,36002.02489,25064.17219
319,51193.17297,48761.21808,16715.10984,57452.09476,30829.79531,71526.37342,43227.33004,60843.41922,13511.82797,66757.61884,59727.12753,337692.7142,70531.33204,16479.3493,119751.5076,103477.2271,29823.33152,20994.79546
320,82669.20397,78515.11847,22732.25662,91392.63574,48604.62432,71165.72249,42986.81003,60441.62484,15146.70245,77082.01657,68852.27187,395927.1489,81399.90284,18574.05635,134375.5897,106691.5406,32257.17037,22597.75689
321,81512.01752,77421.24452,22511.04192,90144.84392,47951.14958,69378.46848,41794.8809,58450.47897,13228.40906,64967.79973,58145.20885,327597.2969,68647.17607,20102.6639,145047.4794,94367.79341,35517.11555,24744.80389
322,65409.49837,62199.73356,19432.78783,72781.52987,38857.89622,83711.30737,51353.52677,74418.42353,13797.0938,68559.10136,61319.35484,347853.9187,72427.76618,20293.33022,146378.6059,89594.60903,34685.80806,24197.29276
323,75932.18113,72146.69463,21444.36695,84128.11755,44800.16025,83388.43345,51138.20045,74058.71581,13880.79583,69087.68816,61786.54247,350835.3956,72984.21347,16285.76216,118399.9896,105719.1283,34845.49977,24302.46804
324,100856.1169,95706.98093,26208.97591,111003.5474,58874.95566,78167.76029,47656.50598,68242.46264,16833.95258,87737.17179,78269.75383,456027.2106,92616.66453,16331.67071,118720.4976,122920.447,37416.21427,25995.57774
325,90346.59479,85772.46047,24199.91267,99671.15083,52940.12358,77545.43529,47241.47415,67549.14214,17330.27468,90871.49608,81040.00371,473706.2663,95916.19118,17752.86819,128642.5097,112119.3775,41959.7135,28987.99198
326,89987.8286,85433.32326,24131.32877,99284.29397,52737.52473,80190.42016,49005.42851,70495.86972,17973.18258,94931.52454,84628.43052,496606.7268,100190.2135,22508.27464,161842.1186,110999.2037,46025.41644,31665.72267
327,78903.42259,74955.3722,22012.36727,87332.00124,46478.04997,72779.11792,44062.79196,62239.07816,15836.78642,81439.96666,72704.01457,420508.0268,85987.54953,22871.23803,164376.1276,96722.97287,46374.09831,31895.36959
328,55468.07223,52802.22715,17532.32521,62061.71004,33243.87361,70473.07597,42524.88041,59669.96047,16631.33903,86457.64677,77138.85489,448810.0907,91269.69896,23237.21152,166931.1514,100924.1652,51039.45296,34968.03957
329,57956.81403,55154.8038,18008.08801,64745.31533,34649.29096,78123.62763,47627.07367,68193.29528,19329.31432,103495.6337,92197.7565,544912.3099,109205.7153,23104.91908,166007.5591,123825.5309,48892.07945,33553.74835
330,73658.39531,69997.31319,21009.69642,81676.29887,43516.13069,66430.7972,39829.06338,55166.5342,18600.40416,98892.49222,88129.30319,518948.4381,104359.9539,19720.39831,142378.7132,158221.1329,39657.07345,27471.43997
331,57619.2016,54835.66298,17943.548,64381.26852,34458.63785,71705.57624,43346.84134,61043.06569,17123.30204,89564.44292,79884.77422,466333.8749,94540.24654,19508.96787,140902.6232,145330.3038,43233.72984,29827.07755
332,79529.61093,75547.30025,22132.07319,88007.21887,46831.66478,69650.34843,41976.19908,58753.37529,15512.49291,79392.02033,70893.952,408956.6511,83831.6611,18293.71731,132418.4181,130951.9619,53342.74851,36485.02329
333,65868.04781,62633.19464,19520.44689,73275.98281,39116.84367,82727.90195,50697.68851,73322.83016,15006.70798,76197.93733,68070.88483,390940.5283,80469.22601,17132.6039,124312.1687,110316.5348,53425.55204,36539.5589
334,65910.34979,62702.0063,20069.83953,73497.42501,39290.77103,88136.23602,54121.92336,78579.06056,16528.91399,79448.55518,71191.91875,395965.2993,83978.56661,16810.76541,122474.1262,140609.052,47343.01229,32758.96341
335,86420.92518,82090.39797,23990.76407,95613.93725,50873.29776,72340.86292,43587.90572,60981.73433,20335.39614,103486.875,92438.01407,531552.6723,109283.8859,18357.80572,133274.7032,109366.5855,55039.45327,37827.95064
336,108691.3429,103142.3467,28248.11062,119628.0839,63449.62501,86779.02877,53216.79469,77067.02164,22952.71634,120015.5169,107046.7348,624781.9473,126683.711,19913.95508,144138.8744,108351.552,53007.31997,36489.55829
337,107570.2644,102082.6051,28033.79853,118419.2272,62816.54078,84291.04106,51557.54256,74295.20162,20216.4569,102735.7617,91774.14796,527316.0416,108493.1833,18568.00531,134742.2001,100674.3863,46806.53871,32405.63416
338,97507.10768,92570.02832,26110.06518,107568.1456,57133.77572,79544.8918,48392.31058,69007.60656,20559.20589,104900.2562,93687.22084,539524.8038,110771.7629,15867.61273,115889.5576,86683.98783,48208.9535,33329.28481
339,101618.2559,96456.24556,26895.97691,112001.1884,59455.38216,78428.75232,47647.95128,67764.13669,22327.94874,116070.0463,103559.5591,602527.6466,122530.2845,15713.57266,114814.1353,79743.70275,31148.50761,22093.02866
340,108292.6672,102765.4835,28171.89738,119198.1927,63224.48886,84650.79001,51797.46103,74695.99112,21206.04751,108985.1265,97297.60391,562565.3837,115071.9364,17684.23864,128572.2316,96621.37468,35941.44621,25249.72727
341,117409.8041,111383.7996,29914.78394,129029.1831,68373.02714,83507.80456,51035.19801,73422.61266,19884.99122,100642.5224,89924.05354,515509.1924,106289.6146,21518.2991,155339.5141,106172.8634,52094.89091,35888.61932
342,123962.5132,117577.994,31167.43909,136094.9562,72073.40741,83113.73595,50772.39157,72983.58828,19834.09361,100321.0989,89639.96567,513696.2133,105951.2496,23345.01438,168092.6264,105199.3592,59728.05038,40915.92843
343,120206.5115,114027.4923,30449.41928,132044.8671,69952.35572,84512.4697,51705.21449,74541.89109,20165.85636,102416.2142,91491.71821,525513.6441,108156.7932,24196.56922,174037.7098,98071.2142,55970.89444,38441.41125
344,110979.1364,105304.9694,28685.45894,122095.007,64741.56486,85423.06173,52312.49312,75556.36443,18550.80308,92216.98929,82477.20698,467985.2429,97419.99281,21863.61137,157750.2927,121382.1565,33118.21631,23390.30726
345,114536.097,108667.32,29365.42886,125930.4705,66750.21603,92352.37111,56933.6861,83276.17687,19798.3055,100095.0933,89440.21228,512421.4361,105713.3319,23142.78083,166680.744,112697.6433,29032.64971,20699.49407
346,121445.5413,115198.7317,30686.27964,133380.9104,70652.04821,97569.50118,60413.01766,89088.48274,20243.35516,102905.627,91924.28216,528274.1612,108672.0017,22588.53019,162811.2737,105163.7954,63145.22584,43166.52957
347,125466.1914,118999.4022,31454.89122,137716.3694,72922.54949,99537.298,61725.35174,91280.76794,22969.78013,120123.2765,107141.9773,625389.7617,126797.1503,21256.14693,153509.3131,119750.6141,63567.27916,43444.49998
348,127517.8644,120938.8232,31847.10133,139928.6842,74081.14972,105488.8947,65694.50295,97911.32914,22303.15324,115913.4602,103421.1616,601644.4279,122365.4452,26205.40324,188062.2742,117490.516,60637.87473,41515.1519
349,104188.2097,98885.59095,27387.26469,114772.3645,60906.66076,92657.92772,57137.46341,83616.5917,19650.32361,99160.5727,88614.24301,507150.3026,104729.5551,25017.72686,179770.5768,99987.56447,43211.17797,30037.67763
350,103691.943,98416.47617,27292.39537,114237.241,60626.41398,89983.62978,55353.96001,80637.20698,18555.05567,92243.84488,82500.94311,468136.721,97448.2639,24753.84822,177928.3225,118127.0881,80063.28368,54309.00688
351,94457.77083,89687.52814,25527.13566,104280.0518,55411.78475,102489.4292,63694.14363,94569.68148,21083.97051,108214.1979,96616.22425,558216.9857,114260.3741,24954.5379,179329.4265,134730.5801,90140.00144,60945.67879
352,106788.9075,101343.9981,27884.42966,117576.6916,62375.30074,117441.1411,73665.51917,111227.1007,20364.76977,103672.3725,92601.96465,532598.9648,109479.1605,23898.91642,171959.6631,150474.2469,96389.3122,65061.56514
353,133495.631,126589.5316,32989.84704,146374.498,77456.85422,106235.7769,66192.60264,98743.41649,21489.8092,110777.1103,98881.43585,572673.0109,116958.3712,25019.20852,179780.9209,133508.7477,77709.14572,52758.53761
354,134719.1853,127746.1422,33223.74901,147693.8541,78147.80756,99523.85416,61716.38597,91265.79041,22962.65543,120078.2832,107102.2103,625135.9787,126749.7855,26600.89066,190823.3479,107646.802,61189.38637,41878.38543
355,129177.2984,122507.4655,32164.32869,141718.0486,75018.24868,98690.20296,61160.41959,90337.03538,19627.36495,99015.58642,88486.09794,506332.5122,104576.9269,29819.33862,213292.7655,138659.1791,46734.03381,32357.88139
356,108773.3627,103219.879,28263.79002,119716.5257,63495.94241,93183.29688,57487.83488,84201.89555,17858.8388,87847.16486,78614.96923,443337.3881,92819.84591,25148.0938,180680.7264,136009.3222,35025.16691,24646.25248
357,91238.91189,86644.78085,24911.79929,100809.1626,53594.06297,92451.68965,56999.92216,83386.82578,17387.88919,84873.07048,75986.3374,426562.1041,89688.99449,24136.17683,173616.0836,146387.2874,32662.53626,23090.1898
358,115955.9787,110009.5165,29636.86195,127461.5261,67552.03739,92162.82155,56807.2745,83065.00329,19996.71186,101348.0495,90547.62859,519488.6955,107032.3283,25055.08028,180031.3576,170842.0772,35234.36771,24784.03515
359,121513.023,115262.5213,30699.17985,133453.6758,70690.15579,112619.1667,70449.719,105855.0303,22245.69596,115550.6117,103100.4605,599597.7924,121983.4718,25866.59729,185696.919,155800.4626,44955.74422,31186.67417
360,117983.5798,111926.1826,30024.47034,129647.8843,68697.04401,106751.5053,66536.54468,99317.97981,20845.02953,106705.2615,95282.56166,549705.8779,112671.9054,26473.89144,189936.7098,151726.0454,52041.87805,35853.70429
361,117695.7597,111654.1098,29969.44891,129337.5284,68534.50908,99458.57185,61672.84885,91193.06062,19991.15553,101312.9607,90516.61563,519290.7784,106995.3901,28892.52952,206822.2986,157583.1331,52968.39875,36463.92421
362,97358.75304,92429.79052,26081.70481,107408.175,57049.99837,110463.375,69012.01015,103453.3036,18327.6527,90807.77211,81231.68056,460036.5985,95936.49933,28440.79544,203668.542,150428.3432,43405.68347,30165.78177
363,114718.1381,108839.4011,29400.22891,126126.765,66853.01643,103989.7211,64694.69618,96241.12823,19570.27576,98655.0624,88167.45139,504298.988,104197.4006,25202.12819,181057.9645,113393.3059,46449.54509,32170.51301
364,162139.0854,153665.8326,38465.50148,177260.6773,93632.09894,101032.8166,62722.72097,92946.89689,22694.13096,118382.5241,105603.4258,615571.1035,124964.6472,28613.01391,204870.8758,135803.4009,58694.29307,40235.08094
