,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,
273,51989.59576,49433.3591,15351.70217,57818.55728,30859.43398,44840.40659,26252.07046,34574.00367,8643.153233,39450.50859,35457.88203,190862.5552,41737.69432,9991.206151,74250.46497,45853.59174,14666.08767,10786.5626,7.83E+05
274,42744.68522,40694.26021,13584.38965,47849.78882,25638.74069,42937.77952,24983.19843,32454.32286,8976.053567,41552.80788,37315.98406,202720.507,43950.80052,8191.344844,61684.83213,57071.51999,14678.06746,10794.45267,7.58E+05
275,40615.28784,38681.36736,13177.32128,45553.6639,24436.24872,43769.17605,25537.66117,33380.56601,9217.255946,43076.0253,38662.26877,211312.1661,45554.30291,8170.007578,61535.86717,66312.14914,17271.44003,12502.48531,7.79E+05
276,39254.7558,37395.27336,12917.23382,44086.60493,23667.94269,47176.4213,27809.971,37176.51346,8232.667278,36858.24826,33166.73146,176240.9939,39008.80245,8645.206989,64853.44576,56961.1593,15412.07852,11277.88296,7.20E+05
277,44275.79924,42141.60324,13877.08659,49500.78599,26503.37606,42254.05389,24527.21821,31692.59708,9224.325694,43120.67148,38701.72897,211563.9914,45601.30227,9602.489551,71536.66138,61869.5994,22628.78502,16030.91012,8.05E+05
278,52919.97563,50312.8356,15529.55916,58821.78402,31384.82878,47116.54823,27770.04133,37109.81,10743.4021,52713.79263,47180.53979,265673.6839,55700.05274,11513.99863,84881.757,67014.99938,33600.84294,23257.26599,9.73E+05
279,48541.01585,46173.45942,14692.45096,54099.96049,28911.98647,45159.60236,26464.94381,34929.61364,11501.03524,57498.32258,51409.31202,292660.6718,60736.76324,9274.366839,69245.89069,62281.15635,25941.08841,18212.44099,9.58E+05
280,53296.71985,50668.96723,15601.57985,59228.02656,31597.58001,48595.86156,28756.60319,38757.88498,11001.29728,54342.42683,48619.99636,274859.943,57414.52816,10093.82931,74966.92292,59690.17323,19093.90113,13702.78452,9.50E+05
281,50242.77417,47782.11039,15017.76928,55934.96307,29872.98639,50571.07278,30073.88197,40958.43042,8817.55091,40551.84756,36431.29252,197074.6224,42897.0821,11314.94101,83492.0472,66815.27519,24139.89477,17026.14884,8.49E+05
282,51272.78855,48755.77016,15214.67301,57045.6255,30454.64579,50086.84818,29750.95003,40418.96496,10495.8706,51150.60622,45798.92878,256856.5811,54054.4747,14729.54967,107330.9499,68394.18846,34134.40015,23608.67448,9.90E+05
283,60052.2019,57054.84034,16892.99829,66512.44928,35412.46818,51723.89485,30842.70509,42242.76767,10588.97822,51738.59021,46318.61418,260173.0859,54673.44985,15907.86509,115557.2943,64880.82058,30919.24982,21491.13002,1.03E+06
284,58611.34572,55692.81693,16617.55559,64958.77696,34598.80231,48566.56591,28737.06577,38725.24726,10478.56684,51041.3312,45702.34684,256240.2188,53939.44007,16123.90183,117065.543,58648.30315,22225.83524,15765.52158,9.94E+05
285,51346.76496,48825.69914,15228.81478,57125.39412,30496.42101,49065.11166,29069.54856,39280.66764,9214.813646,43060.60194,38648.63694,211225.1711,45538.06661,11067.90843,81767.40274,58267.38417,17989.2664,12975.25613,8.50E+05
286,55084.90078,52359.3124,15943.41923,61156.21846,32607.38363,48023.7519,28375.06024,38120.50843,8169.799648,36461.23282,32815.83223,174001.641,38590.86133,12187.33589,89582.62408,57728.63529,13290.6939,9880.708397,8.04E+05
287,48052.31862,45711.50001,14599.02867,53572.99924,28636.01426,53228.63986,31846.22748,43919.1756,9544.067299,45139.87206,40486.38482,222953.2276,47726.92984,10920.24355,80736.48852,56487.49981,20827.84737,14844.78657,8.69E+05
288,51899.96974,49348.63673,15334.56872,57721.91372,30808.82127,51356.63984,30597.78079,41833.61582,10350.7101,50233.90298,44988.70724,251685.9458,53089.45434,12204.64756,89703.48458,60955.31209,26635.39874,18669.7238,9.47E+05
289,58463.54342,55553.10125,16589.30081,64799.40203,34515.33687,48871.41908,28940.37396,39064.87841,11694.85033,58722.28451,52491.10193,299564.3899,62025.23713,10747.26942,79528.87915,77871.5832,28704.71143,20032.60304,1.05E+06
290,58878.9735,55945.80214,16668.71692,65247.35945,34749.93439,55999.30811,33694.00075,47005.92466,12484.60193,63709.64573,56899.14511,327695.4411,67275.46963,10188.08794,75624.98435,79081.74672,30829.43911,21431.97938,1.11E+06
291,72690.89976,69002.04414,19309.08754,80140.73179,42549.66706,53195.78511,31824.31647,43882.57275,12150.42354,61599.27541,55033.90955,315791.9649,65053.86699,13164.21345,96402.64111,87511.35841,29497.1766,20554.53205,1.17E+06
292,60802.94168,57764.50531,17036.51421,67321.97047,35836.41843,56760.89017,34201.90385,47854.38883,10957.09574,54063.28961,48373.28294,273285.4784,57120.67831,13358.36413,97758.09345,92653.54214,22976.47233,16259.902,1.06E+06
293,57935.56914,55054.01373,16488.37009,64230.08842,34217.18452,52834.55141,31583.40781,43480.12912,10293.75853,49874.24803,44670.82881,249657.3236,52710.84287,10962.69929,81032.89092,59830.15333,22430.25036,15900.15232,9.53E+05
294,61078.28545,58024.78435,17089.15058,67618.87311,35991.90781,56950.43229,34328.31048,48065.55411,10340.46379,50169.1965,44931.51689,251320.971,53021.33734,13113.35155,96047.55152,89512.4148,19996.5491,14297.28152,1.02E+06
295,70474.18626,66906.61246,18885.3273,77750.45407,41297.86681,55978.04003,33679.81695,46982.2303,10757.29628,52801.53581,47258.09096,266168.5965,55792.42064,15951.26301,115860.2745,99830.75975,19181.93039,13760.76186,1.11E+06
296,61755.26708,58664.72666,17218.56644,68348.86104,36374.20609,60554.85552,36732.11935,52081.17383,11084.55822,54868.22805,49084.72197,277825.7079,57968.04304,14182.87353,103514.3605,86911.92099,33137.32921,22951.98915,1.10E+06
297,55028.13092,52305.64856,15932.56677,61095.00363,32575.32513,65800.15293,40230.23587,57924.8604,11734.06598,58969.93527,52709.98626,300961.2561,62285.94094,12121.3391,89121.87116,87402.45411,35632.89488,24595.60475,1.12E+06
298,71556.0123,67929.24915,19092.13565,78916.98492,41908.78478,56881.43434,34282.29539,47988.68481,12439.7805,63426.59387,56648.97177,326098.8961,66977.49882,15689.96489,114036.036,84716.0773,31257.16885,21713.68837,1.21E+06
299,75854.01711,71992.0996,19913.76801,83551.51486,44335.91101,50697.85807,30158.43576,41099.67951,12516.53932,63911.33359,57077.40546,328833.055,67487.78795,13127.98635,96149.7236,78385.29744,25833.63883,18141.67314,1.18E+06
300,73530.8078,69795.99876,19469.64939,81046.40293,43023.97152,50337.87637,29918.36206,40698.63071,11465.16006,57271.76721,51209.07269,291382.7935,60498.26671,12589.70607,92391.7494,82846.26613,23055.15324,16311.72239,1.11E+06
301,80275.43267,76171.60871,20758.99232,88319.11838,46832.72853,63258.46588,38535.17136,55093.21496,11920.32444,60146.17627,53749.59837,307595.8058,63524.17865,19182.75556,138420.7622,83752.70719,22522.7952,15961.10369,1.25E+06
302,64805.41753,61547.99593,17801.65149,71637.83214,38096.65651,63670.13097,38809.71298,55551.84324,11894.93292,59985.82629,53607.8742,306691.3569,63355.37703,16175.85995,117428.2857,70658.37543,33138.9572,22953.06137,1.17E+06
303,73357.5533,69632.22344,19436.52903,80859.58296,42926.13297,64034.34822,39052.61139,55957.61079,14040.97023,73538.26903,65586.1028,383133.476,77622.13498,18715.3661,135157.7084,66347.32509,38708.01638,26620.9242,1.34E+06
304,58475.76288,55697.24312,19081.64408,65621.38735,35212.41678,56491.6875,32926.7012,42939.92183,13731.05247,64015.16777,57464.09608,313590.341,67701.01924,11642.30263,86595.21488,88504.28941,28185.85974,20141.78597,1.12E+06
305,48469.66171,46238.6002,17168.8178,54831.82856,29561.87153,60181.69359,35387.58572,47050.88778,13005.34807,59432.27103,53413.5359,287740.6588,62876.56952,11976.66929,88929.57735,105865.1476,22539.46489,16422.98874,1.06E+06
306,46121.68268,44019.08485,16719.96405,52300.00749,28235.94433,68674.80375,41051.68569,56512.90106,13039.72186,59649.34501,53605.39517,288965.0576,63105.08493,13627.22924,100452.871,99415.37797,31084.51874,22050.88466,1.10E+06
307,64156.30442,61066.98834,20167.57045,71746.70388,38420.27531,68738.62909,41094.25114,56584.00767,14211.92202,67051.90761,60148.09664,330718.9748,70897.818,15154.06039,111112.3588,93717.48643,27069.06227,19406.24702,1.23E+06
308,92410.58471,87775.40788,25568.82805,102213.2375,54375.74952,89690.27184,55067.01222,79925.83634,14432.0183,68441.83792,61376.57651,338558.8322,72361.00805,13593.49698,100217.371,82191.0627,31146.50319,22091.70851,1.39E+06
309,84580.39086,80373.62308,24071.96125,93769.95524,49953.96086,79045.12268,47967.70609,68066.27713,13003.2117,59418.77969,53401.61168,287664.5613,62862.36709,12422.63241,92043.04439,88027.11954,23790.56179,17246.97923,1.24E+06
310,76507.22983,72742.16443,22528.64739,85064.68193,45394.96622,67524.25722,40284.38014,55231.09895,14376.50989,68091.29666,61066.75314,336581.6155,71991.99064,14915.33363,109445.701,69174.83916,45515.22437,31555.15589,1.29E+06
311,86168.17602,81874.53663,24375.49178,95482.06078,50850.59899,77691.13959,47064.72762,66557.83019,16681.53101,82647.73824,73932.35886,418686.7579,87315.66569,16002.48588,117035.5947,62234.17206,40423.24378,28201.50389,1.47E+06
312,80753.70497,76756.30453,23340.42904,89643.64753,47792.99313,72956.74594,43907.33553,61283.33183,15982.66719,78234.34247,70031.6109,393793.1404,82669.65091,18204.67449,132410.0535,81272.98319,42235.27408,29394.93324,1.44E+06
313,97334.62775,92430.04448,26510.13763,107522.8232,57156.40579,76625.04428,46353.74304,65370.11358,15573.71595,75651.77404,67749.02645,379226.2459,79950.96178,15604.45112,114256.7369,128872.9216,48857.11722,33756.17479,1.53E+06
314,105730.3018,100366.3706,28115.105,116575.8617,61897.52674,83857.5024,51177.10751,73427.65829,16253.07721,79942.00916,71540.91976,403425.1796,84467.32442,21476.94736,155255.2468,103217.5167,42804.30995,29769.70848,1.63E+06
315,127228.0807,120687.9535,32224.74929,139756.8735,74037.53717,77021.01994,46617.82129,65811.26257,18350.28475,93186.08692,83246.6022,478127.976,98409.46425,22309.19053,161065.5068,128887.2775,56941.64034,39080.75853,1.86E+06
316,116080.2763,110150.0727,30093.66817,127736.2184,67742.26068,87257.63692,53444.67516,77215.68382,18083.05968,91498.53358,81755.07037,468609.3854,96632.96421,18481.60882,134343.4554,130371.2433,52022.61688,35841.01861,1.80E+06
317,83528.18955,79378.99027,23870.81614,92635.36867,49359.77227,106653.9386,66380.17105,98824.73639,15534.17283,75402.05523,67528.31428,377817.7149,79688.08092,14733.44372,108175.8466,123813.4066,42979.00997,29884.76843,1.54E+06
318,70859.33956,67403.28404,21448.96283,78974.57319,42205.54618,91894.57813,56537.07571,82381.61226,15501.47044,75195.53635,67345.78406,376652.8518,79470.67695,19028.39604,138160.8203,91134.14091,42388.12137,29495.60066,1.45E+06
319,56810.28177,54122.88454,18763.26072,63825.50241,34271.90296,80761.64909,49112.46661,69978.62671,16020.93442,78476.00396,70245.20166,395156.2243,82924.04977,19343.73257,140362.3249,120797.5551,34618.41169,24378.35762,1.41E+06
320,96330.23017,91480.59995,26318.13097,106439.7834,56589.21245,80337.31371,48829.4751,69505.88269,18085.90501,91516.50208,81770.95171,468710.7362,96651.87979,21964.86025,158661.5839,124859.3599,37728.5976,26426.771,1.70E+06
321,95596.74053,90787.24132,26177.91269,105648.8629,56175.00352,78524.39409,47620.42945,67486.14326,15764.12191,76854.20695,68811.78809,386008.5302,81216.77192,24032.1907,173094.5378,110079.1139,42105.20389,29309.26713,1.58E+06
322,74579.2296,70919.6498,22160.07931,82985.72315,44306.20523,95768.15514,59120.38466,86697.0911,16377.65651,80728.73999,72236.26612,407862.7097,85295.52186,24104.35149,173598.3244,103389.689,40718.65457,28396.06572,1.57E+06
323,87747.97628,83367.90215,24677.49587,97185.55623,51742.72798,95416.39671,58885.7951,86305.20369,16479.34502,81370.91327,72803.84633,411484.8675,85971.54247,19085.29021,138558.0238,123701.2806,40869.05483,28495.1215,1.60E+06
324,119003.9394,112913.7751,30652.57313,130888.7984,69393.28243,88998.66025,54605.7728,79155.32495,20177.99157,104728.2404,93448.05116,543231.1229,110559.9756,19149.44338,139005.9056,145127.4145,44129.02767,30642.1867,1.94E+06
325,105813.2222,100444.7543,28130.95658,116665.2747,61944.35277,88139.99267,54033.12287,78198.69966,20793.43624,108614.8357,96883.19034,565153.3393,114651.4236,20913.29782,151320.1585,131618.5801,49784.3367,34366.85494,1.93E+06
326,105378.4131,100033.7346,28047.83585,116196.4208,61698.81168,91386.15654,56198.00667,81815.18939,21608.29513,113760.7521,101431.3713,594178.7156,120068.5683,26877.98094,192962.2661,130279.9508,54872.75797,37718.16271,2.03E+06
327,91592.27187,87001.86694,25412.39446,101330.8524,53913.64009,82281.84688,50126.29453,71672.25029,18944.8172,96940.61951,86565.0187,499305.2968,102361.8888,27324.13312,196077.053,112425.8348,55406.94575,38069.9865,1.80E+06
328,62902.03919,59881.34702,19927.79759,70394.23219,37711.9792,79811.77934,48478.99346,68920.3948,20016.9119,103711.006,92548.97585,537493.4447,109489.1253,27926.18649,200280.2555,118294.6634,61509.54961,42089.24957,1.76E+06
329,65182.81129,62037.33251,20363.80366,72853.58416,38999.95398,88820.04668,54486.65447,78956.33495,23296.05469,124419.1244,110851.6967,654296.9235,131288.7167,27610.85785,198078.8059,146225.9128,58461.31071,40081.63538,2.00E+06
330,84901.92249,80677.56292,24133.42716,94116.66215,50135.53298,74472.38736,44918.12479,62971.87925,22381.6025,118644.2663,105747.6301,621724.0215,125209.4804,23373.97357,168499.2311,189410.4649,46875.92785,32451.33486,1.97E+06
331,64811.73343,61686.55722,20292.86619,72453.45165,38790.40261,80971.69996,49252.55064,70212.64041,20530.15342,106952.1781,95413.66241,555775.1722,112901.1315,23113.16756,166678.4282,173277.322,51345.63097,35395.14591,1.80E+06
332,92247.50177,87621.24761,25537.65213,102037.3855,54283.65495,78444.3234,47567.02988,67396.93802,18514.75393,94224.72642,84164.59622,483986.3888,99502.84783,21608.05541,156170.5705,155161.0399,64005.55001,43733.15149,1.78E+06
333,75118.76075,71429.66188,22263.21932,83567.4985,44610.88386,94569.97253,58321.31035,85362.21852,17886.52757,90257.41339,80658.11526,461608.8868,95326.4277,20160.19794,146062.4331,129288.9927,64070.70927,43776.06633,1.68E+06
334,75214.46254,71554.71654,22931.08137,83881.68722,44844.97443,101472.945,62651.0216,91899.05113,19732.15248,94174.82904,84422.11497,467516.8208,99556.60666,19679.56911,143115.8046,167016.5801,55949.55081,38427.35403,1.74E+06
335,101511.9118,96413.36803,27958.25941,112238.1739,59695.4066,82376.91658,49915.77952,70624.5273,24577.86324,124775.9827,111468.7235,640121.6478,131770.6703,21758.55835,157630.1538,128456.1481,65892.97177,44976.23473,2.05E+06
336,128705.3458,122118.9828,33156.71927,141560.7992,75051.81034,99798.54711,61534.35683,90033.63616,27753.06663,144827.7133,129191.3008,753222.792,152879.2772,23568.24219,170264.3621,126547.0873,63001.304,43071.74056,2.39E+06
337,127254.2139,120747.2459,32879.3122,139996.0465,74232.34165,96770.47489,59514.91949,86660.11821,24333.77152,123234.5188,110106.3118,631427.0698,130147.9596,21871.24545,158416.8726,117019.0639,55196.52432,37931.39991,2.15E+06
338,114670.2998,108851.8285,30473.69575,126426.8373,67126.07972,90921.90163,55614.47513,80144.33343,24759.50704,125923.0817,112482.5787,646591.8228,132978.2299,18493.64863,134836.3659,99529.0283,56976.6434,39103.81205,2.07E+06
339,119766.4789,113669.1831,31447.91188,131922.0369,70003.94292,89499.76617,54666.04549,78559.95923,26973.64771,139905.604,124840.93,725459.7921,147697.7359,18320.66213,133628.6702,90696.28767,35647.58689,25056.18727,2.16E+06
340,128175.9371,121618.5393,33055.51433,140989.9388,74752.84795,97156.24655,59772.19264,87089.89911,25564.61597,131007.426,116976.3397,675269.904,138330.5573,20754.62778,150621.2676,111956.23,41671.70415,29023.75794,2.18E+06
341,139685.8927,132498.7572,35255.82645,153401.1008,81252.63483,95819.81852,58880.92174,85601.00994,23921.6991,120632.2398,107806.3063,616748.9985,127408.521,25580.82088,184315.0696,123894.7479,61902.28603,42347.91145,2.22E+06
342,148620.6813,140944.7016,36963.8542,163035.4654,86298.19918,95611.45425,58741.96251,85368.87524,23950.59754,120814.7363,107967.6046,617778.3645,127600.6365,28007.65045,201257.847,123338.9409,71746.3966,48831.3849,2.29E+06
343,143020.1265,135650.5668,35893.21856,156996.3984,83135.50993,96895.86019,59598.53961,86799.8076,24265.00013,122800.2205,109722.4604,628977.4246,129690.7706,28919.19989,207621.7793,113695.7533,66688.242,45500.0112,2.28E+06
344,131532.4196,124791.3805,33697.15965,144609.2271,76648.28714,97999.25324,60334.39825,88029.07691,22241.32035,110020.478,98427.17729,556893.696,116237.4399,26016.19017,187354.5764,142718.0904,38065.81001,26648.86396,2.08E+06
345,135890.3747,128910.9012,34530.25248,149308.4014,79109.26792,106527.258,66021.76961,97529.96561,23804.91847,119894.7583,107154.4886,612589.2577,126632.1687,27596.08684,198384.5383,132022.5957,32996.7006,23310.27527,2.20E+06
346,144580.2337,137125.3168,36191.45801,158678.6589,84016.51807,113000.9242,70339.09176,104742.1546,24359.76042,123398.6413,110251.3703,632352.7979,130320.7327,26906.76093,193572.0473,122442.1778,75740.44327,51461.92173,2.34E+06
347,149676.0245,141942.3044,37165.59993,164173.4399,86894.16202,115383.4754,71928.02769,107396.5098,27779.281,144993.2598,129337.6178,754156.5513,153053.5492,25245.47748,181973.8881,140825.4991,76232.49391,51785.99339,2.56E+06
348,152263.5088,144388.2211,37660.23893,166963.5189,88355.3402,122838.9221,76900.10444,115702.4819,26951.25426,139764.1871,124715.9397,724662.1345,147548.8653,31458.29738,225348.3489,137928.5526,72604.06579,49396.25821,2.59E+06
349,123727.8394,117413.808,32205.18931,136193.564,72240.96278,107413.3755,66612.72607,98517.17239,23710.5087,119298.5511,106627.5352,609226.37,126004.537,30083.67708,215751.5128,116669.2024,51090.29774,35226.97975,2.19E+06
350,122294.7397,116059.1166,31931.22938,134648.2555,71431.67707,103594.8065,64066.10226,94262.97692,22239.53988,110009.2341,98417.23949,556830.2754,116225.6034,29589.12232,212298.806,138697.6399,96812.48647,65340.27383,2.18E+06
351,110770.6598,105165.5473,29728.21718,122221.8632,64923.91404,119056.8913,74377.84813,111488.9929,25409.97328,130030.8418,116113.1928,669761.512,137302.4997,29850.18972,214121.4337,159580.3741,109468.9117,73675.97837,2.40E+06
352,126217.5087,119767.2614,32681.12943,138878.1695,73646.9039,137400.5469,86611.32886,131925.3125,24511.3657,124356.044,111097.5638,637752.9971,131328.5977,28549.82747,205043.026,179339.9017,117438.6312,78924.95077,2.49E+06
353,159587.5443,151311.5408,39060.34547,174861.0118,92491.29623,123635.9107,77431.62034,116590.3918,25922.92858,133270.2064,118976.2818,688033.0443,140712.6031,29943.4403,214772.4575,158016.3868,94017.40446,63499.39244,2.60E+06
354,161138.9239,152778.0406,39356.9165,176533.8613,93367.37578,115450.0726,71972.44171,107470.7044,27765.43585,144905.8262,129260.3403,753663.3853,152961.5073,31931.1795,228649.7495,125572.3798,73230.15963,49808.61267,2.64E+06
355,154296.0988,146309.6032,38048.80103,169155.2567,89503.16411,114452.9708,71307.46931,106359.8523,23599.67979,118598.6553,106008.9373,605278.6302,125267.7514,35962.45768,256793.8966,164550.4562,55106.58206,37872.16263,2.42E+06
356,129473.6263,122845.2288,33303.58837,142389.2344,75485.66598,107986.7923,66995.14074,99156.00516,21464.20269,105112.9013,94089.65112,529212.6671,111071.1972,30246.82808,216890.5426,161837.5261,40750.17825,28416.82766,2.12E+06
357,106687.3554,101305.6505,28947.62824,117818.8443,62618.03129,106591.8768,66064.86423,97601.95619,20779.70988,100790.26,90269.11582,504830.9472,106520.7204,28827.80692,206983.7243,174094.6066,37458.00251,26248.55315,1.98E+06
358,137576.0223,130504.3229,34852.49096,151126.0318,80061.16992,106238.1552,65828.96541,97207.88162,24050.18193,121443.6219,108523.4405,621325.5731,128262.669,29980.08784,215028.3103,204832.0268,40729.03691,28402.90367,2.33E+06
359,144539.2119,137086.5394,36183.61603,158634.4252,83993.35263,131503.6619,82678.66512,125355.7045,26868.27622,139240.1724,124252.7931,721706.4463,146997.2311,30988.175,222066.2154,186005.481,52912.91345,36427.38079,2.59E+06
360,140180.2988,132966.113,35350.34007,153934.2179,81531.83086,124139.6882,77767.59225,117151.6408,25110.41283,128139.0872,114441.1792,659091.131,135311.0356,31759.41594,227450.5917,180762.4536,61724.16115,42230.59582,2.47E+06
361,139779.9112,132587.6317,35273.79959,153502.4808,81305.72803,115200.3519,71805.90172,107192.4954,24045.17639,121412.0113,108495.5017,621147.275,128229.3924,34796.36341,248652.8736,188139.1534,62901.90538,43006.27519,2.42E+06
362,114408.2557,108604.1215,30423.60182,126144.2756,66978.10079,128900.927,80942.88752,122456.0469,21968.26804,108296.125,96903.1204,547167.5385,114422.2007,34234.91919,244733.1816,179278.7847,50899.87245,35101.56291,2.21E+06
363,136783.307,129754.979,34700.95075,150271.2485,79613.51567,121227.7429,75825.60057,113907.4977,23609.09071,118658.0862,106061.4649,605613.8484,125330.3148,30321.01744,217408.4916,133444.8494,55053.3673,37837.11462,2.30E+06
364,195324.5544,185093.2916,45892.04655,213396.1579,112672.3427,117107.6474,73077.88709,109317.3772,27422.2079,142738.307,127344.5941,741437.5625,150679.7435,34410.92385,245961.9484,160771.6495,70051.81544,47715.30926,2.80E+06
