Power_network_size,spatial_cluster_method,temporal_cluster_method,Rep-Days,Emis-case,Elec_scenario,reduc-goal,RPS,UC-active?,UC-rlx?,int-vars-rlx?,MI-gap(%),Run time(sec),Total-cost,Power-cost,est-cost,decom-cost,FOM,VOM,nuc-fuel-cost,gas-fuel-cost,startup-cost,shed-cost,storage-cost,tran-est-cost,CCS-cost,emission_e,num-est-tran,total-str-lev,total-str-cap,num-est-str,total-flow,NG-cost,NG-import-cost,RNG-import-cost,inv-storage,FOM-storage,shed-cost,pipe-est-cost,emission_g,num-est-pipe,total-ng-shed,total-RNG-import,total-flowGE,Production:,ng,solar,wind,hydro,nuclear,CT,CC,CC-CCS,solar-UPV,wind-new,wind-offshore,nuclear-new,established:,ng,solar,wind,hydro,nuclear,CT,CC,CC-CCS,solar-UPV,wind-new,wind-offshore,nuclear-new,decommissioned:,ng,solar,wind,hydro,nuclear,CT,CC,CC-CCS,solar-UPV,wind-new,wind-offshore,nuclear-new
88,GNN-0.5-0.5,NG=0_CF=0,365,4,RM,0.8,0.0,False,True,0,0,1878.9227797985077,26616689820.94339,1676587696.6532774,20595874410.471695,0.0,0.0,473789139.5997175,3901294.639061599,0.0,0.0,1190719623.5441685,8177638.8704091385,0.0,0,7091602.365178733,0,382.15701087225494,72.9699813395842,5,380135313.5988574,4344227713.818416,2571931641.4014177,718096072.4169998,0.0,1054200000.0,0.0,0.0,6408397.634821263,0,0.0,35904803.620849945,976753.275560564,Production:,90250672.48894955,854766.7980172769,1568789.9001725607,21660805.837886956,511175.9223089103,241021.06206409202,10038960.0,38400.0,1112962.330473997,19353.704622961995,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1500.0,1.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN,NG=1_CF=1,10,4,RM,0.8,0.0,False,True,0,0,7.7114434242248535,30913487813.371452,16306948168.556713,13872000000.0,300000000.0000001,1417727000.0,496733342.6959865,187130839.6799999,3270875746.307498,0.0,0.0,33356986.1807532,0.0,0,13187902.979282707,0,1439.0951646819944,396.6369220099986,6,3851602.8000000305,14606539644.814737,3302968741.8340774,10249370902.980661,0.0,1054200000.0,0.0,0.0,312097.0207172594,0,0.0,12487386.288519701,16435864.394155122,Production:,24113957.772680324,757305.9724874083,1703322.8258208844,22968720.0,24519240.0,0.0,0.0,54520845.638764136,0.0,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN,NG=1_CF=1,2,4,RM,0.8,0.0,False,True,0,0,30.006638050079346,41001792348.16465,28601834212.33005,5988200000.0,300000000.0,1171069000.0,217729800.0,187130839.6799999,1467166085.8799996,0.0,20737704572.650078,0.0,0.0,0,8284213.039199999,0,0.0,0.0,0,5748860.64000011,12399958135.834597,2003506443.169804,9342251692.664795,0.0,1054200000.0,0.0,0.0,5215786.960799932,0,0.0,2212752.0926692206,1475094.720000001,Production:,4546440.0,1073654.0791890647,2122461.276876642,22364280.0,24519240.0,4152240.0,10038960.0,17520000.0,145852.23033476569,145852.23033476569,279263.69858207984,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,6.0,6.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN,NG=1_CF=1,365,4,RM,0.8,0.0,False,True,0,0,2203.2163598537445,19115007515.622078,1622331412.6986985,13137138257.811039,0.0,0.0,473930344.6547685,3834152.1016878574,0.0,0.0,1136391789.7237604,8175126.218648531,0.0,0,2911045.0830560033,0,381.8243619013839,73.1254863714319,5,362304713.4437795,4355537845.11234,2567282445.5400186,734055399.5723253,0.0,1054200000.0,0.0,0.0,10588954.916943993,0,0.0,36702769.97861623,921656.172520028,Production:,90270946.21573597,868650.0629200231,1786212.9060454364,22161382.16214491,502378.42003247776,190654.93885254292,10020791.020836482,96000.0,118836.6045268017,118835.4884949929,268590.6841707039,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,6.0,6.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN,NG=0_CF=0,10,4,RM,0.8,0.0,False,True,0,0,8.950120210647583,30089993200.075882,15500487314.440977,13125480000.0,300000000.0000001,1367827000.0,410693010.779505,187130839.67999998,2740998487.190338,0.0,0.0,109356463.98147184,0.0,0,13500000.000000026,0,4723.808537034,1295.4231072436662,6,3851602.8000000305,14589505885.634903,2740998487.190343,10794307398.444557,0.0,1054200000.0,0.0,0.0,-9.389623301103711e-09,0,0.0,12145915.833983002,16551672.821527595,Production:,26107717.868250284,1110034.9340420375,2510726.3030197606,22968720.0,24519240.0,0.0,0.0,38519323.57304228,13457979.656099178,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,534.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN,NG=0_CF=0,2,4,RM,0.8,0.0,False,True,0,0,31.016649961471558,32266406425.68267,24288326319.91898,11188280000.0,300000000.0,1298729000.0,259777800.0,187130839.67999998,1740632261.8800006,0.0,10993599116.094215,60809564.14489408,0.0,0,8550152.6232,0,1724.7381193529413,1466.0274014499987,88,5748860.64000011,7978080105.763692,2249626001.569816,4674254104.193875,0.0,1054200000.0,0.0,0.0,4949847.376800039,0,0.0,959550.3616858572,1750038.7200000014,Production:,4546440.0,950298.9912502154,2051926.7117197542,22364280.0,24519240.0,4152240.0,10038960.0,24528000.0,12233092.729957728,136282.82496668413,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,540.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN,NG=0_CF=0,365,4,RM,0.8,0.0,False,True,0,0,2232.13632440567,24249855294.017464,1543466040.483489,18368432147.00873,0.0,0.0,474913866.51102406,4006658.021963091,0.0,0.0,1049806714.6994494,14738801.251226883,0.0,0,1130637.4303241654,0,712.6147166141346,111.80630307855678,5,365171709.39430183,4337957106.525244,2574085830.8503237,709671275.6749256,0.0,1054200000.0,0.0,0.0,12369362.569675831,0,0.0,35483563.78374625,950777.5575228186,Production:,90259936.82402556,797797.0934372848,1779021.6077885868,21249319.866939165,524981.3970077425,362019.4752564042,9987112.35595971,129982.91810322204,1452276.59619968,98204.05924558734,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,540.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN-0.5-0.5,NG=1_CF=1,10,4,RM,0.8,0.0,False,True,0,0,7.922282934188843,30913487813.371452,16306948168.556713,13872000000.0,300000000.0000001,1417727000.0,496733342.6959865,187130839.6799999,3270875746.307498,0.0,0.0,33356986.1807532,0.0,0,13187902.979282707,0,1439.0951646819944,396.6369220099986,6,3851602.8000000305,14606539644.814737,3302968741.8340774,10249370902.980661,0.0,1054200000.0,0.0,0.0,312097.0207172594,0,0.0,12487386.288519701,16435864.394155122,Production:,24113957.772680324,757305.9724874083,1703322.8258208844,22968720.0,24519240.0,0.0,0.0,54520845.638764136,0.0,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,NG=1_CF=1,2,4,RM,0.8,0.0,False,True,0,0,30.541008234024048,40997391403.0837,28597433267.249107,5988200000.0,300000000.0,1171069000.0,217729800.0,187130839.6799999,1467166085.8799987,0.0,20733303627.569134,0.0,0.0,0,8284213.0392,0,0.0,0.0,0,5748860.64000011,12399958135.834597,2003506443.1698043,9342251692.664795,0.0,1054200000.0,0.0,0.0,5215786.960799932,0,0.0,2212752.0926692206,1475094.720000001,Production:,4546440.0,1073654.0791890647,2122461.276876642,22364280.0,24519240.0,4152240.0,10038960.0,17520000.0,150253.17541570953,150253.17541570953,279263.69858207984,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,6.0,6.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,NG=1_CF=1,365,4,RM,0.8,0.0,False,True,0,0,1939.162270784378,19158003545.25581,1643831342.6891472,13158636272.627905,0.0,0.0,473703022.31105304,3807065.2267900747,0.0,0.0,1158146128.9327219,8175126.218648532,0.0,0,2910073.2319254023,0,381.824361901384,73.12548637143192,5,369860527.0851483,4355535929.938758,2567282131.8348927,734053798.1038727,0.0,1054200000.0,0.0,0.0,10589926.768074594,0,0.0,36702689.90519359,921518.5385230713,Production:,90201449.59767838,869499.5399334849,1778262.9925007238,22190796.239736013,498829.3012041517,216115.39193583306,10020769.380270923,96000.0,119165.33254091718,119165.33254091718,252093.7381001709,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,6.0,6.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN-0.5-0.5,NG=0_CF=0,10,4,RM,0.8,0.0,False,True,0,0,8.990440130233765,30089993200.075882,15500487314.440977,13125480000.0,300000000.0000001,1367827000.0,410693010.779505,187130839.67999998,2740998487.190338,0.0,0.0,109356463.98147184,0.0,0,13500000.000000026,0,4723.808537034,1295.4231072436662,6,3851602.8000000305,14589505885.634903,2740998487.190343,10794307398.444557,0.0,1054200000.0,0.0,0.0,-9.389623301103711e-09,0,0.0,12145915.833983002,16551672.821527595,Production:,26107717.868250284,1110034.9340420375,2510726.3030197606,22968720.0,24519240.0,0.0,0.0,38519323.57304228,13457979.656099178,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,534.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,NG=0_CF=0,2,4,RM,0.8,0.0,False,True,0,0,31.276079177856445,34530276619.63601,27245144750.672314,7720280000.0,300000000.0,1194729000.0,175681800.0,187130839.67999998,1193699909.88,0.0,17540146913.771095,127176197.22119209,0.0,0,8018273.455200002,0,3607.0910605294157,3066.0274014499946,88,5748860.64000011,7285131868.963696,1757386884.7698123,4473544984.193883,0.0,1054200000.0,0.0,0.0,5481726.544800023,0,0.0,1103907.926437188,1200150.7200000007,Production:,4546440.0,950298.9912502154,2051926.7117197542,22364280.0,24519240.0,4152240.0,10038960.0,10512000.0,12884530.359422226,135224.94783858102,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,540.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,NG=0_CF=0,365,4,RM,0.8,0.0,False,True,0,0,2095.492344856262,20855779173.012566,1630076918.6604698,14885394086.506283,0.0,0.0,443931067.64648026,3986121.6565407896,0.0,0.0,1174009411.2480915,8150318.10954636,0.0,0,4119220.4406444016,0,381.09103309921545,72.55195084035302,5,380229251.47560364,4340308167.845814,2572213045.078358,713895122.7674565,0.0,1054200000.0,0.0,0.0,9380779.559355594,0,0.0,35694756.13837279,818339.4952743154,Production:,84731961.12805085,868279.6896550367,1715047.3577461066,21572306.330626313,522290.5734461199,158976.65352954966,9046300.85341042,56532.64747178483,7556762.020344393,102708.96663136,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,540.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN,NG=1_CF=1,20,4,RM,0.8,0.0,False,True,0,0,26.130155086517334,30393814513.96608,16043355151.879013,13609680000.0,300000000.0000001,1398577000.0,468856386.05608076,187130839.67999977,3106514100.7492275,0.0,0.0,79110926.14317116,0.0,0,13500000.00000005,0,3477.4387303014946,887.4301540099987,6,7703205.6000002315,14350459362.087067,3106514100.7492304,10189745261.337841,0.0,1054200000.0,0.0,0.0,-7.916241884231567e-09,0,0.0,24757150.02512899,31850921.396585874,Production:,25251177.829212334,839240.7996755713,1865481.3998601804,22968720.0,24519240.0,0.0,0.0,48927002.818336524,4316066.586922814,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,219.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN,NG=1_CF=1,2,4,RM,0.8,0.0,False,True,0,0,49.18222665786743,36096602815.96835,22663937473.52656,12539480000.0,300000000.0,1355479000.0,343701085.2728189,187130839.6799999,2285734735.888462,0.0,7807967760.880681,130178787.69303478,0.0,0,9064236.647429077,0,5633.689781621994,1533.4584067899975,88,5748860.64000011,13432665342.441795,2741865118.3698072,9636600224.07199,0.0,1054200000.0,0.0,0.0,4435763.3525708625,0,0.0,2318859.7989329756,2298460.530350919,Production:,4546440.0,1073654.0791890647,2122461.276876642,22364280.0,24519240.0,4117697.0545637896,10038960.0,38544000.0,5719650.9238194395,145852.23033476569,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,225.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN,NG=1_CF=1,365,4,RM,0.8,0.0,False,True,0,0,2177.1358625888824,25839765319.227486,1619077005.1167393,19867362159.613743,0.0,0.0,453940385.59213865,2214090.2877032757,0.0,0.0,1154747403.0184238,8175126.2186485315,0.0,0,920220.4057103985,0,381.82436190138395,73.12548637143192,5,380814119.8715443,4353326154.497003,2568351342.6767516,730774811.8202523,0.0,1054200000.0,0.0,0.0,12579779.594289597,0,0.0,36538740.59101257,953754.6999128024,Production:,86300384.41876866,868324.9348393003,1786006.526121781,22161439.161712978,290106.16977244266,218222.27532125646,9983952.0,133205.9636749724,4505467.350071875,118838.8679880185,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,225.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN,NG=0_CF=0,20,4,RM,0.8,0.0,False,True,0,0,21.369579553604126,29343946763.783127,15925265435.534588,13260240000.002098,300000000.0000001,1390777000.000063,469294481.17942894,187130839.6800002,3109267218.2745857,0.0,191241984.67432308,126581129.99869579,0.0,0,13500000.000000086,0,5186.878072408318,1731.741849762797,6,7703205.6000002315,13418681328.24854,3109267218.2745852,9255214109.97396,0.0,1054200000.0,0.0,0.0,-9.313225746154785e-10,0,0.0,26567793.32222901,34387008.358047426,Production:,25244726.243274186,854147.9863767389,1856315.9227980473,22968720.0,24519240.0,0.0,0.0,49005394.99384332,3284625.6182610006,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.00000000000242,167.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN,NG=0_CF=0,2,4,RM,0.8,0.0,False,True,0,0,43.309415340423584,31395093089.626144,22578216770.045887,13057040000.0,300000000.0,1373679000.0,364184946.5809357,187130839.67999998,2416834176.9850144,0.0,7076427976.997412,219754006.78772113,0.0,0,9142420.515413893,0,9758.203972094494,2383.5978527099946,88,5748860.64000011,8816876319.580256,2864924897.569815,4897751422.010441,0.0,1054200000.0,0.0,0.0,4357579.484586143,0,0.0,1052913.5778599167,2432269.678392617,Production:,4530427.316187149,950298.9912502154,2051926.7117197542,22364280.0,24519240.0,4025682.0,10038960.0,42048000.0,3671525.9089015885,136282.82496668413,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,173.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN,NG=0_CF=0,365,4,RM,0.8,0.0,False,True,0,0,1975.906033039093,26365842096.605545,1629800946.1231132,20398280548.302773,0.0,0.0,459141635.05918425,2491413.856626262,0.0,0.0,1160017579.0979397,8150318.10954636,0.0,0,926120.4699016613,0,381.0910330992154,72.55195084035303,5,373908173.4550272,4337760602.179661,2574178375.9859357,709382226.1937263,0.0,1054200000.0,0.0,0.0,12573879.530098336,0,0.0,35469111.30968629,953305.8422905856,Production:,87393853.99115251,868562.69208181,1779426.119818004,22187012.463692155,326443.1153860415,150543.04564363352,9983952.0,133143.27406293093,3421489.352135864,117304.24342823566,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,173.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN-0.5-0.5,NG=1_CF=1,20,4,RM,0.8,0.0,False,True,0,0,26.123802661895752,30393814513.96608,16043355151.879013,13609680000.0,300000000.0000001,1398577000.0,468856386.05608076,187130839.67999977,3106514100.7492275,0.0,0.0,79110926.14317116,0.0,0,13500000.00000005,0,3477.4387303014946,887.4301540099987,6,7703205.6000002315,14350459362.087067,3106514100.7492304,10189745261.337841,0.0,1054200000.0,0.0,0.0,-7.916241884231567e-09,0,0.0,24757150.02512899,31850921.396585874,Production:,25251177.829212334,839240.7996755713,1865481.3998601804,22968720.0,24519240.0,0.0,0.0,48927002.818336524,4316066.586922814,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,219.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,NG=1_CF=1,2,4,RM,0.8,0.0,False,True,0,0,47.25803518295288,41754481642.53874,29874234684.304142,4858880000.0,300000000.0,1125919000.0,154657800.0,187130839.6799999,1056966821.8799996,0.0,23247647044.62415,0.0,0.0,0,7885303.663199999,0,0.0,0.0,0,5748860.64000011,11880246958.2346,1634327105.5698023,9191719852.664799,0.0,1054200000.0,0.0,0.0,5614696.336799916,0,0.0,2160614.691025295,1062678.7200000007,Production:,4546440.0,1073654.0791890647,2122461.276876642,22364280.0,24519240.0,4152240.0,10038960.0,7008000.0,5633566.341305677,150253.17541570953,279263.69858207984,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,225.0,6.0,6.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,NG=1_CF=1,365,4,RM,0.8,0.0,False,True,0,0,2041.726565361023,17929691723.462112,1612244130.076434,11957245361.731056,0.0,0.0,452015574.50191516,3941062.244848613,0.0,0.0,1147426527.2361877,8860966.09341735,0.0,0,6735394.984139167,0,416.3866842527719,77.16893664690224,5,365144157.1205743,4360202231.654622,2565644863.0601645,740357368.5944613,0.0,1054200000.0,0.0,0.0,6764605.0158608295,0,0.0,37017868.42972303,936280.7741118587,Production:,86097522.78215277,869234.216093965,1776380.0190162614,22171499.48872322,516386.5624801646,43884.958371375986,10022681.337164633,38400.0,4464780.084880623,119165.33254091718,268590.6841707039,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,225.0,6.0,6.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN-0.5-0.5,NG=0_CF=0,20,4,RM,0.8,0.0,False,True,0,0,20.865397453308105,29343946763.783127,15925265435.534588,13260240000.002098,300000000.0000001,1390777000.000063,469294481.17942894,187130839.6800002,3109267218.2745857,0.0,191241984.67432308,126581129.99869579,0.0,0,13500000.000000086,0,5186.878072408318,1731.741849762797,6,7703205.6000002315,13418681328.24854,3109267218.2745852,9255214109.97396,0.0,1054200000.0,0.0,0.0,-9.313225746154785e-10,0,0.0,26567793.32222901,34387008.358047426,Production:,25244726.243274186,854147.9863767389,1856315.9227980473,22968720.0,24519240.0,0.0,0.0,49005394.99384332,3284625.6182610006,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.00000000000242,167.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,NG=0_CF=0,2,4,RM,0.8,0.0,False,True,0,0,43.22267746925354,36436419529.11529,29151287660.151596,5254040000.0,300000000.0,1139679000.0,175681800.0,187130839.67999998,1193699909.88,0.0,21967579823.25037,127176197.22119209,0.0,0,8018273.455200002,0,3607.0910605294157,3066.0274014499946,88,5748860.64000011,7285131868.963694,1757386884.7698128,4473544984.193881,0.0,1054200000.0,0.0,0.0,5481726.544800028,0,0.0,1104406.3039882071,1200150.7200000007,Production:,4546440.0,950298.9912502154,2051926.7117197542,22364280.0,24519240.0,4152240.0,10038960.0,10512000.0,4029664.540463664,135224.94783858102,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,173.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,NG=0_CF=0,365,4,RM,0.8,0.0,False,True,0,0,2021.7172870635986,18391186054.919518,1657098839.5442924,12392452527.459759,0.0,0.0,458516831.11852974,3845128.5317257307,0.0,0.0,1186586561.7847114,8150318.109546359,0.0,0,4993699.560885775,0,381.0910330992154,72.55195084035303,5,376481872.97040135,4341634687.915466,2572303639.601773,715131048.3136954,0.0,1054200000.0,0.0,0.0,8506300.43911422,0,0.0,35756552.41568474,896758.6209197739,Production:,87094413.78643574,868628.2832594849,1780315.1991134752,22187154.901356652,503816.6315154263,331020.9781819966,10018212.016177807,57600.0,3351017.8011901723,117604.95881631767,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,173.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
