Date,Cluster,Extreme Day,Medoid
2050-01-01,17,0,0
2050-01-02,7,0,0
2050-01-03,4,0,0
2050-01-04,4,0,0
2050-01-05,4,0,0
2050-01-06,4,0,0
2050-01-07,8,0,0
2050-01-08,19,0,0
2050-01-09,4,0,0
2050-01-10,4,0,0
2050-01-11,0,0,0
2050-01-12,4,0,0
2050-01-13,0,0,0
2050-01-14,3,0,0
2050-01-15,4,0,0
2050-01-16,21,1,1
2050-01-17,0,0,0
2050-01-18,0,0,0
2050-01-19,4,0,0
2050-01-20,4,0,0
2050-01-21,0,0,0
2050-01-22,3,0,0
2050-01-23,22,1,1
2050-01-24,0,0,1
2050-01-25,0,0,0
2050-01-26,6,0,1
2050-01-27,3,0,0
2050-01-28,8,0,0
2050-01-29,17,0,0
2050-01-30,16,0,0
2050-01-31,0,0,0
2050-02-01,0,0,0
2050-02-02,16,0,0
2050-02-03,6,0,0
2050-02-04,19,0,0
2050-02-05,19,0,0
2050-02-06,6,0,0
2050-02-07,6,0,0
2050-02-08,6,0,0
2050-02-09,6,0,0
2050-02-10,0,0,0
2050-02-11,8,0,0
2050-02-12,6,0,0
2050-02-13,16,0,0
2050-02-14,4,0,0
2050-02-15,6,0,0
2050-02-16,6,0,0
2050-02-17,11,0,0
2050-02-18,17,0,0
2050-02-19,5,0,0
2050-02-20,0,0,0
2050-02-21,0,0,0
2050-02-22,15,0,0
2050-02-23,6,0,0
2050-02-24,6,0,0
2050-02-25,14,0,0
2050-02-26,3,0,0
2050-02-27,3,0,0
2050-02-28,20,0,0
2050-03-01,4,0,0
2050-03-02,0,0,0
2050-03-03,6,0,0
2050-03-04,19,0,0
2050-03-05,5,0,0
2050-03-06,20,0,0
2050-03-07,6,0,0
2050-03-08,1,0,0
2050-03-09,7,0,0
2050-03-10,7,0,0
2050-03-11,14,0,0
2050-03-12,17,0,1
2050-03-13,7,0,0
2050-03-14,7,0,0
2050-03-15,7,0,0
2050-03-16,7,0,0
2050-03-17,7,0,0
2050-03-18,5,0,0
2050-03-19,5,0,0
2050-03-20,1,0,0
2050-03-21,7,0,0
2050-03-22,11,0,0
2050-03-23,9,0,0
2050-03-24,9,0,0
2050-03-25,17,0,0
2050-03-26,8,0,0
2050-03-27,11,0,0
2050-03-28,11,0,0
2050-03-29,11,0,0
2050-03-30,1,0,0
2050-03-31,15,0,0
2050-04-01,8,0,0
2050-04-02,8,0,0
2050-04-03,23,1,1
2050-04-04,7,0,0
2050-04-05,11,0,0
2050-04-06,1,0,0
2050-04-07,7,0,0
2050-04-08,5,0,0
2050-04-09,14,0,0
2050-04-10,9,0,0
2050-04-11,7,0,0
2050-04-12,7,0,0
2050-04-13,14,0,0
2050-04-14,7,0,0
2050-04-15,17,0,0
2050-04-16,17,0,0
2050-04-17,7,0,0
2050-04-18,11,0,0
2050-04-19,1,0,0
2050-04-20,1,0,0
2050-04-21,1,0,0
2050-04-22,5,0,1
2050-04-23,5,0,0
2050-04-24,15,0,0
2050-04-25,1,0,0
2050-04-26,15,0,0
2050-04-27,15,0,0
2050-04-28,15,0,0
2050-04-29,17,0,0
2050-04-30,14,0,0
2050-05-01,11,0,0
2050-05-02,11,0,0
2050-05-03,20,0,0
2050-05-04,11,0,0
2050-05-05,1,0,0
2050-05-06,14,0,0
2050-05-07,5,0,0
2050-05-08,1,0,0
2050-05-09,1,0,0
2050-05-10,0,0,0
2050-05-11,1,0,1
2050-05-12,20,0,0
2050-05-13,5,0,0
2050-05-14,17,0,0
2050-05-15,11,0,0
2050-05-16,15,0,0
2050-05-17,16,0,0
2050-05-18,16,0,0
2050-05-19,0,0,0
2050-05-20,14,0,0
2050-05-21,9,0,0
2050-05-22,1,0,0
2050-05-23,20,0,0
2050-05-24,20,0,1
2050-05-25,20,0,0
2050-05-26,1,0,0
2050-05-27,5,0,0
2050-05-28,14,0,0
2050-05-29,1,0,0
2050-05-30,10,0,0
2050-05-31,20,0,0
2050-06-01,9,0,0
2050-06-02,0,0,0
2050-06-03,17,0,0
2050-06-04,17,0,0
2050-06-05,11,0,0
2050-06-06,1,0,0
2050-06-07,1,0,0
2050-06-08,15,0,0
2050-06-09,9,0,1
2050-06-10,14,0,1
2050-06-11,14,0,0
2050-06-12,0,0,0
2050-06-13,16,0,0
2050-06-14,9,0,0
2050-06-15,9,0,0
2050-06-16,20,0,0
2050-06-17,1,0,0
2050-06-18,14,0,0
2050-06-19,0,0,0
2050-06-20,20,0,0
2050-06-21,12,0,0
2050-06-22,24,1,1
2050-06-23,2,0,0
2050-06-24,13,0,0
2050-06-25,20,0,0
2050-06-26,13,0,0
2050-06-27,11,0,0
2050-06-28,1,0,0
2050-06-29,18,0,0
2050-06-30,12,0,0
2050-07-01,13,0,0
2050-07-02,18,0,0
2050-07-03,12,0,1
2050-07-04,13,0,0
2050-07-05,13,0,0
2050-07-06,13,0,0
2050-07-07,2,0,0
2050-07-08,13,0,0
2050-07-09,18,0,0
2050-07-10,13,0,0
2050-07-11,18,0,0
2050-07-12,2,0,0
2050-07-13,2,0,0
2050-07-14,12,0,0
2050-07-15,2,0,0
2050-07-16,18,0,0
2050-07-17,2,0,0
2050-07-18,25,1,1
2050-07-19,12,0,0
2050-07-20,13,0,0
2050-07-21,18,0,0
2050-07-22,8,0,0
2050-07-23,1,0,0
2050-07-24,2,0,0
2050-07-25,2,0,0
2050-07-26,18,0,1
2050-07-27,10,0,1
2050-07-28,10,0,0
2050-07-29,9,0,0
2050-07-30,9,0,0
2050-07-31,18,0,0
2050-08-01,18,0,0
2050-08-02,13,0,0
2050-08-03,2,0,0
2050-08-04,2,0,0
2050-08-05,13,0,0
2050-08-06,10,0,0
2050-08-07,12,0,0
2050-08-08,18,0,0
2050-08-09,10,0,0
2050-08-10,2,0,0
2050-08-11,2,0,1
2050-08-12,13,0,0
2050-08-13,18,0,0
2050-08-14,13,0,0
2050-08-15,13,0,0
2050-08-16,13,0,0
2050-08-17,12,0,0
2050-08-18,2,0,0
2050-08-19,9,0,0
2050-08-20,15,0,0
2050-08-21,10,0,0
2050-08-22,10,0,0
2050-08-23,13,0,0
2050-08-24,13,0,1
2050-08-25,13,0,0
2050-08-26,9,0,0
2050-08-27,9,0,0
2050-08-28,18,0,0
2050-08-29,2,0,0
2050-08-30,16,0,0
2050-08-31,20,0,0
2050-09-01,18,0,0
2050-09-02,20,0,0
2050-09-03,14,0,0
2050-09-04,9,0,0
2050-09-05,6,0,0
2050-09-06,12,0,0
2050-09-07,13,0,0
2050-09-08,10,0,0
2050-09-09,3,0,0
2050-09-10,8,0,0
2050-09-11,11,0,0
2050-09-12,9,0,0
2050-09-13,11,0,0
2050-09-14,6,0,0
2050-09-15,9,0,0
2050-09-16,9,0,0
2050-09-17,9,0,0
2050-09-18,9,0,0
2050-09-19,9,0,0
2050-09-20,9,0,0
2050-09-21,11,0,0
2050-09-22,11,0,0
2050-09-23,14,0,0
2050-09-24,5,0,0
2050-09-25,11,0,0
2050-09-26,16,0,0
2050-09-27,11,0,0
2050-09-28,11,0,0
2050-09-29,9,0,0
2050-09-30,14,0,0
2050-10-01,26,1,1
2050-10-02,0,0,0
2050-10-03,9,0,0
2050-10-04,9,0,0
2050-10-05,16,0,0
2050-10-06,16,0,0
2050-10-07,8,0,0
2050-10-08,14,0,0
2050-10-09,15,0,0
2050-10-10,0,0,0
2050-10-11,7,0,0
2050-10-12,11,0,0
2050-10-13,11,0,0
2050-10-14,17,0,0
2050-10-15,14,0,0
2050-10-16,15,0,0
2050-10-17,15,0,1
2050-10-18,7,0,0
2050-10-19,7,0,1
2050-10-20,11,0,1
2050-10-21,17,0,0
2050-10-22,17,0,0
2050-10-23,3,0,0
2050-10-24,16,0,0
2050-10-25,16,0,0
2050-10-26,7,0,0
2050-10-27,7,0,0
2050-10-28,14,0,0
2050-10-29,14,0,0
2050-10-30,7,0,0
2050-10-31,7,0,0
2050-11-01,8,0,0
2050-11-02,7,0,0
2050-11-03,16,0,0
2050-11-04,8,0,0
2050-11-05,17,0,0
2050-11-06,7,0,0
2050-11-07,3,0,1
2050-11-08,16,0,0
2050-11-09,4,0,0
2050-11-10,0,0,0
2050-11-11,8,0,0
2050-11-12,8,0,0
2050-11-13,7,0,0
2050-11-14,7,0,0
2050-11-15,19,0,0
2050-11-16,6,0,0
2050-11-17,16,0,1
2050-11-18,8,0,1
2050-11-19,8,0,0
2050-11-20,15,0,0
2050-11-21,4,0,0
2050-11-22,7,0,0
2050-11-23,14,0,0
2050-11-24,7,0,0
2050-11-25,8,0,0
2050-11-26,19,0,0
2050-11-27,16,0,0
2050-11-28,4,0,0
2050-11-29,4,0,0
2050-11-30,6,0,0
2050-12-01,3,0,0
2050-12-02,19,0,0
2050-12-03,19,0,0
2050-12-04,0,0,0
2050-12-05,0,0,0
2050-12-06,0,0,0
2050-12-07,4,0,0
2050-12-08,3,0,0
2050-12-09,3,0,0
2050-12-10,8,0,0
2050-12-11,4,0,0
2050-12-12,3,0,0
2050-12-13,4,0,0
2050-12-14,0,0,0
2050-12-15,4,0,0
2050-12-16,19,0,0
2050-12-17,16,0,0
2050-12-18,16,0,0
2050-12-19,0,0,0
2050-12-20,16,0,0
2050-12-21,16,0,0
2050-12-22,4,0,0
2050-12-23,19,0,1
2050-12-24,0,0,0
2050-12-25,16,0,0
2050-12-26,0,0,0
2050-12-27,27,1,1
2050-12-28,4,0,1
2050-12-29,16,0,0
2050-12-30,0,0,0
2050-12-31,28,1,1
